Episode,Steps,Winner,Active_Side,Black_Reward,White_Reward,Actor_Loss_Black,Critic_Loss_Black,Actor_Loss_White,Critic_Loss_White,Entropy_Black,Entropy_White,Black_Self_Dying_Count,White_Self_Dying_Count,Black_Kill_Count,White_Kill_Count,Black_Hit_Count,White_Hit_Count
12690,21,white,White,-11.588003,32.23674,0.0,0.0,-0.6007204,1.369104,0.0,12.458308,3,0,0,0,0,0
12691,21,white,White,-12.002985,32.249138,0.0,0.0,-0.515602,1.2898667,0.0,12.440572,3,0,0,0,0,0
12692,19,white,White,-13.195206,32.40883,0.0,0.0,-0.5692283,1.2569852,0.0,12.4943285,3,0,0,0,0,0
12693,21,white,White,-11.743957,31.853653,0.0,0.0,-0.5467695,1.2642355,0.0,12.483226,3,0,0,0,0,0
12694,21,white,White,-11.84914,33.27175,0.0,0.0,-0.59167486,1.5593948,0.0,12.484583,3,0,0,0,0,0
12695,21,white,White,-10.990746,34.60514,0.0,0.0,-0.50348544,1.9385693,0.0,12.543562,3,0,0,0,0,0
12696,21,white,White,-11.795164,33.543766,0.0,0.0,-0.46832508,1.5697289,0.0,12.4735565,3,0,0,0,0,0
12697,21,white,White,-11.965313,32.876717,0.0,0.0,-0.5773406,1.4309438,0.0,12.491156,3,0,0,0,0,0
12698,21,white,White,-10.61976,34.867676,0.0,0.0,-0.54383224,1.8346157,0.0,12.56339,3,0,0,0,0,0
12699,21,white,White,-11.551512,32.345657,0.0,0.0,-0.5682353,1.548238,0.0,12.516127,3,0,0,0,0,0
12700,21,white,White,-11.6502285,32.535404,0.0,0.0,-0.53248334,1.3977928,0.0,12.535596,3,0,0,0,0,0
12701,21,white,White,-11.814438,33.097458,0.0,0.0,-0.60772455,1.3952852,0.0,12.484752,3,0,0,0,0,0
12702,25,white,White,1.821712,23.884796,0.0,0.0,-2.6229324,5.25202,0.0,10.847946,3,1,0,0,1,0
12703,21,white,White,-11.067234,31.315077,0.0,0.0,-0.5064751,1.3659419,0.0,12.5486555,3,0,0,0,0,0
12704,21,white,White,-11.074837,34.599297,0.0,0.0,-0.5598504,1.8208075,0.0,12.576632,3,0,0,0,0,0
12705,19,white,White,-13.16872,32.497402,0.0,0.0,-0.61377895,1.2997075,0.0,12.524929,3,0,0,0,0,0
12706,17,white,White,-17.140223,18.857382,0.0,0.0,-2.230258,6.6026835,0.0,10.706446,3,1,0,0,0,0
12707,21,white,White,-11.845819,32.71543,0.0,0.0,-0.56371814,1.1896393,0.0,12.454309,3,0,0,0,0,0
12708,21,white,White,-11.248658,24.655838,0.0,0.0,-1.2550569,3.4957643,0.0,9.197629,3,1,0,0,0,0
12709,19,white,White,-13.003459,32.64469,0.0,0.0,-0.54994166,1.2626302,0.0,12.47559,3,0,0,0,0,0
12710,27,white,White,-6.820294,10.678935,0.0,0.0,-6.1149473,16.178497,0.0,9.2705345,3,2,0,0,0,0
12711,21,white,White,-12.117861,32.715927,0.0,0.0,-0.78599334,1.30746,0.0,12.444975,3,0,0,0,0,0
12712,19,white,White,-12.986492,32.98919,0.0,0.0,-0.6245114,1.485625,0.0,12.46934,3,0,0,0,0,0
12713,21,white,White,-11.756838,32.51638,0.0,0.0,-0.49979797,1.0433156,0.0,12.355853,3,0,0,0,0,0
12714,21,white,White,-10.530016,35.49169,0.0,0.0,-0.8750508,2.2137237,0.0,12.478822,3,0,0,0,0,0
12715,21,white,White,-11.728789,33.22374,0.0,0.0,-0.5905393,1.1074083,0.0,12.357153,3,0,0,0,0,0
12716,21,white,White,-11.093568,32.61122,0.0,0.0,-0.71138656,1.3272698,0.0,12.390585,3,0,0,0,0,0
12717,21,white,White,-11.962311,33.182957,0.0,0.0,-0.5920595,1.2266185,0.0,12.263835,3,0,0,0,0,0
12718,21,white,White,-11.98354,32.84201,0.0,0.0,-0.8054136,1.2088884,0.0,12.181507,3,0,0,0,0,0
12719,23,white,White,-9.618858,10.80002,0.0,0.0,-9.5281725,10.312618,0.0,0.72856385,3,2,0,0,0,0
12720,21,white,White,-10.486334,34.281483,0.0,0.0,-0.8944987,1.4800618,0.0,12.154722,3,0,0,0,0,0
12721,19,white,White,-12.843118,32.653427,0.0,0.0,0.049067736,1.208713,0.0,12.0641985,3,0,0,0,0,0
12722,21,white,White,-10.520712,33.680744,0.0,0.0,-0.5503233,1.3887087,0.0,12.061802,3,0,0,0,0,0
12723,23,white,White,-8.403364,36.076225,0.0,0.0,-0.5624742,2.4563022,0.0,12.042441,3,0,0,0,0,0
12724,23,white,White,-8.970642,35.511322,0.0,0.0,-0.55051225,2.0325356,0.0,12.016707,3,0,0,0,0,0
12725,21,white,White,-10.459081,34.02403,0.0,0.0,-0.5537831,1.4889368,0.0,12.010607,3,0,0,0,0,0
12726,21,white,White,-10.582434,34.081276,0.0,0.0,-0.54545456,1.3760154,0.0,12.00542,3,0,0,0,0,0
12727,23,white,White,-8.4861355,36.98417,0.0,0.0,-0.55941015,2.509504,0.0,12.005512,3,0,0,0,0,0
12728,21,white,White,-10.52215,33.437035,0.0,0.0,-0.5360506,1.4188776,0.0,11.992245,3,0,0,0,0,0
12729,23,white,White,-8.400199,36.638157,0.0,0.0,-0.5497091,2.0213132,0.0,11.99871,3,0,0,0,0,0
12730,23,white,White,-8.882737,36.372307,0.0,0.0,-0.5487079,1.8843459,0.0,11.995068,3,0,0,0,0,0
12731,25,white,White,-8.912956,14.10365,0.0,0.0,-9.105839,8.5144,0.0,-0.7267062,3,2,0,0,0,0
12732,21,white,White,-10.667992,34.159077,0.0,0.0,-0.5373823,1.9299023,0.0,12.007037,3,0,0,0,0,0
12733,23,white,White,-8.993305,36.054436,0.0,0.0,-0.53362584,1.702753,0.0,12.006863,3,0,0,0,0,0
12734,23,white,White,-9.040329,34.982624,0.0,0.0,-0.5368983,1.8210647,0.0,12.008215,3,0,0,0,0,0
12735,21,white,White,-11.796473,32.57775,0.0,0.0,-1.1288226,1.7605181,0.0,11.956392,3,0,0,0,0,0
12736,21,white,White,-10.858962,33.725334,0.0,0.0,-0.5335349,1.6742134,0.0,12.019685,3,0,0,0,0,0
12737,21,white,White,-10.541197,33.741405,0.0,0.0,-0.53565395,1.5400889,0.0,12.02714,3,0,0,0,0,0
12738,23,white,White,-8.821875,36.135937,0.0,0.0,-0.54060906,1.7582843,0.0,12.025651,3,0,0,0,0,0
12739,23,white,White,-8.571225,36.775146,0.0,0.0,-0.54852235,2.1784997,0.0,12.0424385,3,0,0,0,0,0
12740,23,white,White,-8.609959,36.57,0.0,0.0,-0.5470116,2.1043496,0.0,12.048276,3,0,0,0,0,0
12741,23,white,White,-9.037977,35.693863,0.0,0.0,-0.5385853,1.6130924,0.0,12.048756,3,0,0,0,0,0
12742,23,white,White,-8.732476,36.012535,0.0,0.0,-0.542948,1.7025883,0.0,12.05957,3,0,0,0,0,0
12743,19,white,White,-12.827097,33.029884,0.0,0.0,-0.63238657,1.348481,0.0,12.034054,3,0,0,0,0,0
12744,21,white,White,-11.889342,33.374405,0.0,0.0,-0.1488632,1.1885893,0.0,12.027333,3,0,0,0,0,0
12745,21,white,White,-10.84356,33.895206,0.0,0.0,-0.5377718,1.2944933,0.0,12.090111,3,0,0,0,0,0
12746,23,white,White,-9.148883,36.070915,0.0,0.0,-0.69695187,1.427341,0.0,12.089484,3,0,0,0,0,0
12747,21,white,White,-10.476231,34.003235,0.0,0.0,-0.5461748,1.280583,0.0,12.123955,3,0,0,0,0,0
12748,19,white,White,-12.768163,32.594948,0.0,0.0,-0.58386356,1.1678197,0.0,12.090169,3,0,0,0,0,0
12749,23,white,White,-8.599239,36.058,0.0,0.0,-0.5556823,1.6517445,0.0,12.145083,3,0,0,0,0,0
12750,21,white,White,-10.593813,34.320595,0.0,0.0,-0.55070937,1.210938,0.0,12.154243,3,0,0,0,0,0
12751,21,white,White,-10.856963,34.93544,0.0,0.0,-0.7349083,1.2727181,0.0,12.159771,3,0,0,0,0,0
12752,21,white,White,-11.108056,33.160233,0.0,0.0,-0.5467737,0.95249385,0.0,12.157118,3,0,0,0,0,0
12753,21,white,White,-11.773267,32.17865,0.0,0.0,-0.51722527,0.7925565,0.0,12.109563,3,0,0,0,0,0
12754,23,white,White,-8.233179,36.69947,0.0,0.0,-0.8320759,2.070866,0.0,12.19313,3,0,0,0,0,0
12755,21,white,White,-12.040514,32.736443,0.0,0.0,-0.7072028,0.68358773,0.0,12.0948515,3,0,0,0,0,0
12756,21,white,White,-11.13401,33.086983,0.0,0.0,-0.5524878,0.7973606,0.0,12.159432,3,0,0,0,0,0
12757,25,white,White,-10.027589,27.017859,0.0,0.0,-2.1319876,3.7088683,0.0,10.508706,3,1,0,0,0,0
12758,21,white,White,-11.45241,32.950996,0.0,0.0,-0.14757839,0.88144267,0.0,12.09085,3,0,0,0,0,0
12759,21,white,White,-10.710795,33.981194,0.0,0.0,-0.5645582,1.1814797,0.0,12.17419,3,0,0,0,0,0
12760,23,white,White,-8.902718,36.93682,0.0,0.0,-0.6107674,2.6367762,0.0,12.170813,3,0,0,0,0,0
12761,21,white,White,-10.508796,33.842834,0.0,0.0,-0.5754754,1.1899306,0.0,12.209635,3,0,0,0,0,0
12762,21,white,White,-11.731409,32.224796,0.0,0.0,-1.0069921,0.5071969,0.0,12.156922,3,0,0,0,0,0
12763,21,white,White,-12.05545,33.345596,0.0,0.0,-0.56636584,0.74676776,0.0,12.122936,3,0,0,0,0,0
12764,21,white,White,-12.081774,33.48079,0.0,0.0,-0.5612106,0.7382957,0.0,12.118242,3,0,0,0,0,0
12765,21,white,White,-11.6573,32.976204,0.0,0.0,-0.34028563,0.60271007,0.0,12.150153,3,0,0,0,0,0
12766,24,white,White,-0.4991305,75.69472452724253,0.0,0.0,-0.090892255,37.687145,0.0,11.046241,2,1,0,1,0,1
12767,23,white,White,-8.498018,35.730263,0.0,0.0,-0.581018,1.570557,0.0,12.239694,3,0,0,0,0,0
12768,21,white,White,-11.795052,32.465424,0.0,0.0,-0.7190705,1.0468719,0.0,12.1712675,3,0,0,0,0,0
12769,23,white,White,-8.844075,36.381073,0.0,0.0,-0.9735422,1.5294992,0.0,12.240696,3,0,0,0,0,0
12770,21,white,White,-11.698385,33.239937,0.0,0.0,-0.9200164,0.8213294,0.0,12.131806,3,0,0,0,0,0
12771,23,white,White,-11.838037,25.374367,0.0,0.0,-2.3005924,5.1157956,0.0,10.308971,3,1,0,0,0,0
12772,21,white,White,-10.449753,33.620857,0.0,0.0,-0.5716134,1.3735344,0.0,12.196607,3,0,0,0,0,0
12773,21,white,White,-10.554663,34.866203,0.0,0.0,-0.5779415,1.2706553,0.0,12.190696,3,0,0,0,0,0
12774,21,white,White,-10.66906,34.320595,0.0,0.0,-0.5674875,0.9866787,0.0,12.185203,3,0,0,0,0,0
12775,21,white,White,-10.309164,35.616333,0.0,0.0,-0.5658049,1.2584873,0.0,12.185864,3,0,0,0,0,0
12776,21,white,White,-10.616391,33.76496,0.0,0.0,-0.56459063,0.7881643,0.0,12.189423,3,0,0,0,0,0
12777,21,white,White,-10.939498,35.059677,0.0,0.0,-0.70673877,1.2135854,0.0,12.177168,3,0,0,0,0,0
12778,19,white,White,-13.065174,33.169876,0.0,0.0,-0.5098331,0.763767,0.0,12.156189,3,0,0,0,0,0
12779,21,white,White,-10.675266,34.75541,0.0,0.0,-0.5683111,1.1571949,0.0,12.202895,3,0,0,0,0,0
12780,23,white,White,-8.9814625,35.695427,0.0,0.0,-0.56582296,1.2871935,0.0,12.20631,3,0,0,0,0,0
12781,21,white,White,-10.4695215,33.920067,0.0,0.0,-0.5647599,0.8176776,0.0,12.221639,3,0,0,0,0,0
12782,21,white,White,-11.299115,32.47968,0.0,0.0,-0.57545394,0.75474465,0.0,12.231232,3,0,0,0,0,0
12783,21,white,White,-10.74987,33.541054,0.0,0.0,-0.57257134,0.7731782,0.0,12.26106,3,0,0,0,0,0
12784,21,white,White,-10.823964,33.837547,0.0,0.0,-0.4739509,0.728045,0.0,12.271798,3,0,0,0,0,0
12785,27,white,White,-6.31827,21.4175,0.0,0.0,-3.260817,7.435465,0.0,10.369353,3,1,0,0,0,0
12786,21,white,White,-10.660692,33.830845,0.0,0.0,-0.43043244,0.7468758,0.0,12.35644,3,0,0,0,0,0
12787,21,white,White,-11.59462,33.806595,0.0,0.0,-0.47788334,1.0283501,0.0,12.396672,3,0,0,0,0,0
12788,23,white,White,-8.472918,35.968006,0.0,0.0,-0.5938359,1.575425,0.0,12.527796,3,0,0,0,0,0
12789,21,white,White,-11.489128,33.000904,0.0,0.0,-0.56140864,1.0511495,0.0,12.475866,3,0,0,0,0,0
12790,21,white,White,-11.648289,32.053234,0.0,0.0,-0.53854495,0.5590972,0.0,12.534201,3,0,0,0,0,0
12791,21,white,White,-11.94474,32.85701,0.0,0.0,-0.60111797,0.49362642,0.0,12.557033,3,0,0,0,0,0
12792,21,white,White,-11.931112,32.54383,0.0,0.0,-0.5493969,0.45618019,0.0,12.535289,3,0,0,0,0,0
12793,21,white,White,-11.590721,33.075287,0.0,0.0,-0.611154,0.29073343,0.0,12.526818,3,0,0,0,0,0
12794,21,white,White,-12.04049,32.485214,0.0,0.0,-0.5477596,0.5036031,0.0,12.51726,3,0,0,0,0,0
12795,23,white,White,-9.049995,36.226906,0.0,0.0,-0.69146985,1.2389203,0.0,12.557917,3,0,0,0,0,0
12796,21,white,White,-12.157271,31.983986,0.0,0.0,-0.8093736,1.034616,0.0,12.491391,3,0,0,0,0,0
12797,21,white,White,-10.905347,24.449657,0.0,0.0,-1.9852886,5.023388,0.0,9.328867,3,1,0,0,0,0
12798,19,white,White,-13.238529,32.371437,0.0,0.0,-0.66399187,0.8814436,0.0,12.452653,3,0,0,0,0,0
12799,21,white,White,-10.881558,33.92311,0.0,0.0,-0.8399602,0.74664575,0.0,12.42737,3,0,0,0,0,0
12800,23,white,White,-8.852621,35.04272,0.0,0.0,-0.6368885,1.3767323,0.0,12.393719,3,0,0,0,0,0
12801,21,white,White,-11.851335,32.73523,0.0,0.0,-0.34281778,0.44558868,0.0,12.299076,3,0,0,0,0,0
12802,21,white,White,-11.866102,32.62847,0.0,0.0,-0.18798736,0.44559994,0.0,12.300957,3,0,0,0,0,0
12803,21,white,White,-11.071959,33.657814,0.0,0.0,-0.7321824,0.71690434,0.0,12.316999,3,0,0,0,0,0
12804,28,black,White,11.15543,42.22709465969274,0.0,0.0,-3.3068244,12.657207,0.0,5.9590607,2,3,0,0,0,3
12805,25,white,White,-7.6465206,36.188503,0.0,0.0,-0.8834424,1.6634172,0.0,12.3069725,3,0,0,0,0,0
12806,21,white,White,-12.06055,32.09481,0.0,0.0,-1.0582311,0.29347846,0.0,12.257806,3,0,0,0,0,0
12807,21,white,White,-11.999838,31.841047,0.0,0.0,-1.0661825,0.33037493,0.0,12.214304,3,0,0,0,0,0
12808,21,white,White,-11.576383,33.039925,0.0,0.0,-0.58376294,0.38812715,0.0,12.188326,3,0,0,0,0,0
12809,27,white,White,-8.035783,14.392978,0.0,0.0,-5.6695213,13.578434,0.0,8.75734,3,2,0,0,0,0
12810,21,white,White,-11.556142,33.34201,0.0,0.0,-1.1278212,0.5367937,0.0,12.105249,3,0,0,0,0,0
12811,23,white,White,-9.087175,35.627296,0.0,0.0,-1.1463672,1.1656365,0.0,12.118128,3,0,0,0,0,0
12812,23,white,White,-9.148161,35.33539,0.0,0.0,-0.6836413,0.87644476,0.0,12.075467,3,0,0,0,0,0
12813,19,white,White,-13.084552,32.359238,0.0,0.0,-0.27302375,0.723063,0.0,12.027013,3,0,0,0,0,0
12814,23,white,White,-9.0401,35.337105,0.0,0.0,-0.58962035,0.9990442,0.0,12.041791,3,0,0,0,0,0
12815,23,white,White,-9.617136,34.174522,0.0,0.0,-0.57755613,0.80917543,0.0,12.022192,3,0,0,0,0,0
12816,23,white,White,-9.240922,34.171135,0.0,0.0,-0.5729799,0.91572344,0.0,12.01206,3,0,0,0,0,0
12817,23,white,White,-9.509651,33.82807,0.0,0.0,-0.57017946,0.79727834,0.0,12.00129,3,0,0,0,0,0
12818,23,white,White,-8.953962,35.30146,0.0,0.0,-0.57093066,0.9061706,0.0,12.009606,3,0,0,0,0,0
12819,21,white,White,-10.951311,24.189621,0.0,0.0,-2.0570662,5.270166,0.0,9.003621,3,1,0,0,0,0
12820,21,white,White,-11.250008,33.98226,0.0,0.0,-0.19082022,0.6515887,0.0,11.988996,3,0,0,0,0,0
12821,21,white,White,-11.840112,31.777504,0.0,0.0,-1.1875708,0.6411726,0.0,11.9616375,3,0,0,0,0,0
12822,21,white,White,-11.165041,32.964256,0.0,0.0,-0.5427037,0.54743683,0.0,12.002955,3,0,0,0,0,0
12823,25,white,White,-7.103304,37.313065,0.0,0.0,-0.5758774,1.9146109,0.0,12.01913,3,0,0,0,0,0
12824,23,white,White,-9.416222,34.588245,0.0,0.0,-0.5658426,0.7441587,0.0,12.010011,3,0,0,0,0,0
12825,23,white,White,-9.480532,34.431873,0.0,0.0,-0.56841516,0.63628566,0.0,12.015539,3,0,0,0,0,0
12826,23,white,White,-9.026628,35.487717,0.0,0.0,-0.5712766,0.802964,0.0,12.028268,3,0,0,0,0,0
12827,23,white,White,-8.91938,36.256508,0.0,0.0,-0.82618016,0.853586,0.0,12.028329,3,0,0,0,0,0
12828,21,white,White,-11.275906,32.18187,0.0,0.0,-0.5726755,1.9561951,0.0,12.019331,3,0,0,0,0,0
12829,21,white,White,-11.19681,32.18187,0.0,0.0,-0.5744636,2.3086526,0.0,12.018975,3,0,0,0,0,0
12830,21,white,White,-12.29514,31.589949,0.0,0.0,-1.1520987,2.2015624,0.0,11.983746,3,0,0,0,0,0
12831,23,white,White,-9.028772,34.50411,0.0,0.0,-0.5709133,1.3761488,0.0,12.021709,3,0,0,0,0,0
12832,21,white,White,-11.167471,33.374493,0.0,0.0,-0.6532814,1.2649843,0.0,11.999257,3,0,0,0,0,0
12833,23,white,White,-9.126942,34.63747,0.0,0.0,-0.57363135,0.8759301,0.0,12.0091915,3,0,0,0,0,0
12834,25,white,White,-7.2309,36.542847,0.0,0.0,-0.5840049,1.179845,0.0,12.00666,3,0,0,0,0,0
12835,21,white,White,-11.135372,32.953415,0.0,0.0,-0.5663759,0.7343373,0.0,11.995975,3,0,0,0,0,0
12836,19,white,White,-13.274082,31.803165,0.0,0.0,-0.385198,0.5885743,0.0,11.9690075,3,0,0,0,0,0
12837,19,white,White,-13.188205,32.126183,0.0,0.0,-0.25632566,0.42681697,0.0,11.975895,3,0,0,0,0,0
12838,23,white,White,-9.040238,35.397373,0.0,0.0,-0.8825183,1.3291856,0.0,12.006043,3,0,0,0,0,0
12839,21,white,White,-11.734012,31.409208,0.0,0.0,-1.1408848,0.6501092,0.0,11.962935,3,0,0,0,0,0
12840,21,white,White,-11.308637,32.24105,0.0,0.0,-0.5738808,0.3688145,0.0,12.002497,3,0,0,0,0,0
12841,23,white,White,-9.068258,34.337708,0.0,0.0,-0.57453394,0.81075937,0.0,12.009263,3,0,0,0,0,0
12842,21,white,White,-10.987059,33.31447,0.0,0.0,-0.5793496,0.4806447,0.0,12.007079,3,0,0,0,0,0
12843,25,white,White,-7.853669,36.2996,0.0,0.0,-0.58448684,1.3639121,0.0,12.00993,3,0,0,0,0,0
12844,23,white,White,-8.943648,35.132656,0.0,0.0,-0.5926984,0.78305644,0.0,12.018638,3,0,0,0,0,0
12845,21,white,White,-12.170265,32.5523,0.0,0.0,-0.57748985,0.5636274,0.0,11.972805,3,0,0,0,0,0
12846,23,white,White,-9.060076,34.976753,0.0,0.0,-0.58989185,0.6202676,0.0,12.027578,3,0,0,0,0,0
12847,21,white,White,-11.850094,31.535444,0.0,0.0,-0.9695617,1.2882633,0.0,11.985815,3,0,0,0,0,0
12848,25,white,White,-9.712785,24.257221,0.0,0.0,-3.3702278,6.5015626,0.0,9.4415655,3,1,0,0,0,0
12849,21,white,White,-11.108201,32.71894,0.0,0.0,-0.59301734,0.95405614,0.0,12.035091,3,0,0,0,0,0
12850,23,white,White,-9.566774,35.570114,0.0,0.0,-0.5021952,0.80748713,0.0,12.035872,3,0,0,0,0,0
12851,23,white,White,-8.98027,35.522346,0.0,0.0,-0.5995909,0.9142657,0.0,12.058866,3,0,0,0,0,0
12852,21,white,White,-11.104511,33.783268,0.0,0.0,-0.531514,0.45509917,0.0,12.045772,3,0,0,0,0,0
12853,21,white,White,-10.889498,31.812378,0.0,0.0,-0.63493043,1.0824095,0.0,12.068299,3,0,0,0,0,0
12854,27,white,White,-8.530546,15.594921,0.0,0.0,-5.791077,12.690303,0.0,8.311623,3,2,0,0,0,0
12855,23,white,White,-9.066737,34.983738,0.0,0.0,-0.6009022,0.8389502,0.0,12.145312,3,0,0,0,0,0
12856,19,white,White,-16.210615,21.08974,0.0,0.0,-2.778246,6.326,0.0,9.321262,3,1,0,0,0,0
12857,21,white,White,-11.172166,33.623592,0.0,0.0,-0.52657574,0.66229093,0.0,12.184132,3,0,0,0,0,0
12858,23,white,White,-9.516997,34.45249,0.0,0.0,-0.59775865,0.9193903,0.0,12.265942,3,0,0,0,0,0
12859,21,white,White,-12.005837,32.743126,0.0,0.0,-0.5667528,0.608795,0.0,12.262511,3,0,0,0,0,0
12860,21,white,White,-11.254679,33.694305,0.0,0.0,-0.65196425,0.52850884,0.0,12.357669,3,0,0,0,0,0
12861,21,white,White,-11.775675,32.22786,0.0,0.0,-0.62504196,0.47725934,0.0,12.356796,3,0,0,0,0,0
12862,19,white,White,-13.116379,32.357346,0.0,0.0,-0.22173342,0.27372968,0.0,12.409471,3,0,0,0,0,0
12863,21,white,White,-11.867508,32.25147,0.0,0.0,-0.8809392,0.50630426,0.0,12.435278,3,0,0,0,0,0
12864,21,white,White,-11.886061,32.693626,0.0,0.0,-0.5252381,0.41575417,0.0,12.437242,3,0,0,0,0,0
12865,21,white,White,-10.939087,34.119503,0.0,0.0,-0.68267226,0.4460803,0.0,12.539481,3,0,0,0,0,0
12866,21,white,White,-11.47947,33.66104,0.0,0.0,-0.59371114,0.32808995,0.0,12.531191,3,0,0,0,0,0
12867,21,white,White,-11.627019,33.417282,0.0,0.0,-0.6598365,0.36205038,0.0,12.535254,3,0,0,0,0,0
12868,21,white,White,-12.1366825,31.693958,0.0,0.0,-0.6965656,1.0933077,0.0,12.506062,3,0,0,0,0,0
12869,21,white,White,-11.8324,33.242588,0.0,0.0,-0.61983013,0.31910855,0.0,12.482712,3,0,0,0,0,0
12870,21,white,White,-11.87951,32.826653,0.0,0.0,-0.6475049,0.31322712,0.0,12.496458,3,0,0,0,0,0
12871,21,white,White,-12.060135,32.099182,0.0,0.0,-0.660211,0.4517324,0.0,12.492302,3,0,0,0,0,0
12872,21,white,White,-11.839199,32.033997,0.0,0.0,-0.6409474,0.3261481,0.0,12.496831,3,0,0,0,0,0
12873,21,white,White,-10.995017,33.72326,0.0,0.0,-0.57906604,0.6666238,0.0,12.536886,3,0,0,0,0,0
12874,21,white,White,-11.110151,33.983086,0.0,0.0,-0.67011356,0.89558727,0.0,12.547295,3,0,0,0,0,0
12875,21,white,White,-12.099802,32.932346,0.0,0.0,-0.597195,0.68657106,0.0,12.499506,3,0,0,0,0,0
12876,19,white,White,-13.05498,32.65119,0.0,0.0,-0.55453897,0.45215258,0.0,12.534069,3,0,0,0,0,0
12877,21,white,White,-11.442963,33.625923,0.0,0.0,-0.68107677,0.75966626,0.0,12.50602,3,0,0,0,0,0
12878,19,white,White,-12.92123,32.95616,0.0,0.0,-0.4046864,0.43024242,0.0,12.522114,3,0,0,0,0,0
12879,21,white,White,-11.882767,33.05359,0.0,0.0,-0.59419525,0.31875715,0.0,12.488533,3,0,0,0,0,0
12880,21,white,White,-11.946064,32.660034,0.0,0.0,-0.56778616,0.3758313,0.0,12.493087,3,0,0,0,0,0
12881,21,white,White,-12.075796,32.112946,0.0,0.0,-0.67027956,0.67398375,0.0,12.50364,3,0,0,0,0,0
12882,21,white,White,-11.992165,32.360085,0.0,0.0,-0.59010416,0.7340007,0.0,12.497052,3,0,0,0,0,0
12883,21,white,White,-12.023114,32.580883,0.0,0.0,-0.6736938,0.52239895,0.0,12.510432,3,0,0,0,0,0
12884,21,white,White,-11.991442,32.61946,0.0,0.0,-0.6213328,0.47054356,0.0,12.496048,3,0,0,0,0,0
12885,21,white,White,-11.888311,32.712986,0.0,0.0,-0.57456315,0.30679563,0.0,12.522526,3,0,0,0,0,0
12886,21,white,White,-11.987141,32.62725,0.0,0.0,-0.6270738,0.2661767,0.0,12.46282,3,0,0,0,0,0
12887,21,white,White,-11.908547,32.50863,0.0,0.0,-0.8324876,0.2876013,0.0,12.450517,3,0,0,0,0,0
12888,21,white,White,-11.977828,33.20131,0.0,0.0,-0.71236193,0.52171004,0.0,12.421947,3,0,0,0,0,0
12889,21,white,White,-11.790421,33.118004,0.0,0.0,-0.52333194,0.42157197,0.0,12.378959,3,0,0,0,0,0
12890,21,white,White,-11.917831,33.17501,0.0,0.0,-0.63153243,0.39384723,0.0,12.347941,3,0,0,0,0,0
12891,21,white,White,-11.730946,32.80309,0.0,0.0,-0.7381503,0.24972805,0.0,12.261442,3,0,0,0,0,0
12892,23,white,White,-8.689568,36.33806,0.0,0.0,-0.7720804,1.27032,0.0,12.306728,3,0,0,0,0,0
12893,21,white,White,-10.625438,34.635323,0.0,0.0,-0.5673077,0.90912426,0.0,12.27982,3,0,0,0,0,0
12894,21,white,White,-10.917829,33.991722,0.0,0.0,-0.5149735,0.7298465,0.0,12.2003145,3,0,0,0,0,0
12895,21,white,White,-11.9284935,32.89052,0.0,0.0,-0.70970756,0.6526052,0.0,12.093168,3,0,0,0,0,0
12896,21,white,White,-11.032005,32.732254,0.0,0.0,-0.6066002,1.324642,0.0,12.13759,3,0,0,0,0,0
12897,21,white,White,-11.724962,32.604958,0.0,0.0,-1.1360203,0.81431615,0.0,12.061306,3,0,0,0,0,0
12898,23,white,White,-8.721401,36.430023,0.0,0.0,-0.57291865,1.197338,0.0,12.079357,3,0,0,0,0,0
12899,15,white,White,-18.467001,3.4145236,0.0,0.0,-2.2891588,24.282087,0.0,10.449896,3,2,0,0,0,0
12900,21,white,White,-11.007877,34.422226,0.0,0.0,-0.49554777,0.35224998,0.0,12.013667,3,0,0,0,0,0
12901,21,white,White,-11.095349,33.304546,0.0,0.0,-0.59572065,0.4108232,0.0,12.014681,3,0,0,0,0,0
12902,23,white,White,-8.873504,36.40532,0.0,0.0,-0.56629884,1.3766489,0.0,12.017456,3,0,0,0,0,0
12903,21,white,White,-10.545389,34.02403,0.0,0.0,-0.5778583,0.62936085,0.0,12.013608,3,0,0,0,0,0
12904,25,white,White,-7.2183285,37.734276,0.0,0.0,0.08651781,2.3874948,0.0,11.996704,3,0,0,0,0,0
12905,23,white,White,-9.185682,35.6335,0.0,0.0,-0.56657505,0.95613533,0.0,12.009116,3,0,0,0,0,0
12906,23,white,White,-8.382896,35.8439,0.0,0.0,-0.56936485,1.0352203,0.0,12.018164,3,0,0,0,0,0
12907,21,white,White,-11.789497,32.953827,0.0,0.0,-1.3436546,0.5431368,0.0,11.951123,3,0,0,0,0,0
12908,21,white,White,-11.705614,32.453888,0.0,0.0,-0.7291533,0.6924275,0.0,11.940213,3,0,0,0,0,0
12909,23,white,White,-8.942736,36.46962,0.0,0.0,-0.8169304,0.7370894,0.0,12.004418,3,0,0,0,0,0
12910,21,white,White,-10.94994,33.60888,0.0,0.0,-0.32535452,0.69599545,0.0,11.981619,3,0,0,0,0,0
12911,23,white,White,-8.936371,35.903797,0.0,0.0,-0.5732026,0.7492195,0.0,11.99613,3,0,0,0,0,0
12912,21,white,White,-10.644098,34.764053,0.0,0.0,-0.57850957,0.8932524,0.0,12.001135,3,0,0,0,0,0
