Episode,Steps,Winner,Active_Side,Black_Reward,White_Reward,Actor_Loss_Black,Critic_Loss_Black,Actor_Loss_White,Critic_Loss_White,Entropy_Black,Entropy_White,Black_Self_Dying_Count,White_Self_Dying_Count,Black_Kill_Count,White_Kill_Count,Black_Hit_Count,White_Hit_Count
16136,11,white,Black,-1.53,1.475,-3.7709532,0.0052049,0.0,0.0,-3.7614985,0.0,3,0,0,0,0,0
16137,9,white,Black,-1.525,1.48,-3.1855369,0.004920118,0.0,0.0,-4.7623663,0.0,3,0,0,0,0,0
16138,15,white,Black,-1.535,1.465,-2.9837708,0.008317618,0.0,0.0,-0.7838291,0.0,3,0,0,0,1,0
16139,11,white,Black,-1.53,1.475,-3.845195,0.0064712153,0.0,0.0,-3.7538755,0.0,3,0,0,0,0,0
16140,9,white,Black,-1.525,1.48,-2.529894,0.004221864,0.0,0.0,-5.016185,0.0,3,0,0,0,0,0
16141,15,white,Black,-1.54,1.465,-4.29876,0.0045630424,0.0,0.0,-2.8475304,0.0,3,0,0,0,0,0
16142,13,white,Black,-1.535,1.47,-2.244258,0.0063772956,0.0,0.0,-1.5292906,0.0,3,0,0,0,0,0
16143,9,white,Black,-1.525,1.48,-3.8261228,0.0037951772,0.0,0.0,-4.7169986,0.0,3,0,0,0,0,0
16144,9,white,Black,-1.525,1.48,-2.853935,0.005343975,0.0,0.0,-1.9859072,0.0,3,0,0,0,0,0
16145,13,white,Black,-1.53,1.47,-3.5648012,0.0062955953,0.0,0.0,-0.83779716,0.0,3,0,0,0,1,0
16146,17,white,Black,-1.54,1.465,-2.7767634,0.004356417,0.0,0.0,-0.6243439,0.0,3,0,0,0,1,1
16147,11,white,Black,-1.53,1.475,-2.205259,0.0021872197,0.0,0.0,-2.8439324,0.0,3,0,0,0,0,0
16148,19,white,Black,-1.55,1.455,-2.815918,0.0071698218,0.0,0.0,0.6105548,0.0,3,0,0,0,0,0
16149,7,white,Black,-1.52,1.485,-2.6536777,0.001331713,0.0,0.0,-2.9746022,0.0,3,0,0,0,0,0
16150,9,white,Black,-1.525,1.48,-3.010085,0.0011780927,0.0,0.0,-2.4133706,0.0,3,0,0,0,0,0
16151,9,white,Black,-1.525,1.48,-4.2912145,0.0005090226,0.0,0.0,-3.218471,0.0,3,0,0,0,0,0
16152,21,white,Black,-0.55,0.45,-5.3079424,0.1838919,0.0,0.0,7.5940766,0.0,3,2,0,0,1,0
16153,11,white,Black,-1.53,1.475,-2.6640458,0.001251222,0.0,0.0,-1.1363721,0.0,3,0,0,0,0,0
16154,13,white,Black,-1.535,1.47,-2.5196118,0.00080497115,0.0,0.0,-1.3047925,0.0,3,0,0,0,0,0
16155,9,white,Black,-1.525,1.48,-2.6789668,0.00050623936,0.0,0.0,-2.8774135,0.0,3,0,0,0,0,0
16156,9,white,Black,-1.525,1.48,-3.7383564,0.000996009,0.0,0.0,-2.7309031,0.0,3,0,0,0,0,0
16157,9,white,Black,-1.525,1.48,-4.1281056,0.0007384629,0.0,0.0,-4.9470167,0.0,3,0,0,0,0,0
16158,9,white,Black,-1.525,1.48,-3.5841844,0.0009001309,0.0,0.0,-4.744321,0.0,3,0,0,0,0,0
16159,13,white,Black,-1.535,1.47,-3.381086,0.0010013867,0.0,0.0,-1.6926912,0.0,3,0,0,0,0,0
16160,11,white,Black,-1.53,1.475,-3.3682017,0.0009914731,0.0,0.0,-1.9463476,0.0,3,0,0,0,0,0
16161,13,white,Black,-1.535,1.47,-2.6747394,0.0007555996,0.0,0.0,-2.7714267,0.0,3,0,0,0,0,0
16162,23,white,Black,-1.06,0.95,-4.4231815,0.10119632,0.0,0.0,3.7339814,0.0,3,1,0,0,0,1
16163,13,white,Black,-1.53,1.47,-3.251215,0.0010042811,0.0,0.0,-3.262331,0.0,3,0,0,0,1,0
16164,15,white,Black,-1.54,1.465,-2.768264,0.0030393156,0.0,0.0,0.48922604,0.0,3,0,0,0,0,0
16165,9,white,Black,-1.525,1.48,-3.6503775,0.0014371001,0.0,0.0,-2.5269017,0.0,3,0,0,0,0,0
16166,9,white,Black,-1.525,1.48,-3.1138308,0.0006662888,0.0,0.0,-4.9517493,0.0,3,0,0,0,0,0
16167,11,white,Black,-1.53,1.475,-2.7867846,0.000972492,0.0,0.0,-1.1937238,0.0,3,0,0,0,0,0
16168,9,white,Black,-1.525,1.48,-2.793566,0.00085812685,0.0,0.0,-2.986817,0.0,3,0,0,0,0,0
16169,21,white,Black,-1.055,0.955,-4.2068677,0.08433252,0.0,0.0,2.5448582,0.0,3,1,0,0,0,1
16170,9,white,Black,-1.525,1.48,-3.941687,0.0007962851,0.0,0.0,-4.7687035,0.0,3,0,0,0,0,0
16171,7,white,Black,-1.52,1.485,-1.0568593,0.0010930338,0.0,0.0,-2.9717655,0.0,3,0,0,0,0,0
16172,15,white,Black,-1.54,1.465,-3.7118144,0.002847121,0.0,0.0,-0.60917044,0.0,3,0,0,0,0,0
16173,15,white,Black,-0.54,0.965,-5.5882807,0.26120627,0.0,0.0,5.499045,0.0,3,0,1,0,0,0
16174,9,white,Black,-1.525,1.48,-2.8407664,0.0016255904,0.0,0.0,-3.0599468,0.0,3,0,0,0,0,0
16175,9,white,Black,-1.525,1.48,-3.3367536,0.0012293694,0.0,0.0,-5.003415,0.0,3,0,0,0,0,0
16176,13,white,Black,-1.535,1.47,-2.6288018,0.005530138,0.0,0.0,0.08984021,0.0,3,0,0,0,0,0
16177,7,white,Black,-1.52,1.485,-1.8878673,0.002472851,0.0,0.0,-2.776372,0.0,3,0,0,0,0,0
16178,5,white,Black,-1.515,1.49,-1.3962685,0.0025985811,0.0,0.0,-3.7660215,0.0,3,0,0,0,0,0
16179,11,white,Black,-1.53,1.475,-2.5897362,0.0027910739,0.0,0.0,-1.9366226,0.0,3,0,0,0,0,0
16180,13,white,Black,-1.535,1.47,-1.8876562,0.0038804512,0.0,0.0,-1.1430664,0.0,3,0,0,0,0,0
16181,9,white,Black,-1.525,1.48,-3.4905956,0.0038301772,0.0,0.0,-2.441781,0.0,3,0,0,0,0,0
16182,7,white,Black,-1.52,1.485,-1.3663936,0.0026370203,0.0,0.0,-2.7283132,0.0,3,0,0,0,0,0
16183,19,white,Black,-1.05,0.955,-4.876486,0.0617586,0.0,0.0,3.4359307,0.0,3,1,0,0,0,0
16184,19,white,Black,-1.55,1.46,-2.4005492,0.0053209267,0.0,0.0,0.5008303,0.0,3,0,0,0,0,1
16185,9,white,Black,-1.525,1.48,-3.9122539,0.0021732955,0.0,0.0,-4.499949,0.0,3,0,0,0,0,0
16186,15,white,Black,-1.54,1.465,-1.9662716,0.0028070053,0.0,0.0,-2.5757496,0.0,3,0,0,0,0,0
16187,19,white,Black,-1.545,1.46,-2.0760024,0.0060548214,0.0,0.0,1.2123978,0.0,3,0,0,0,1,1
16188,9,white,Black,-1.525,1.48,-3.8178592,0.0016250076,0.0,0.0,-4.570343,0.0,3,0,0,0,0,0
16189,13,white,Black,-1.535,1.47,-4.313209,0.002380446,0.0,0.0,-2.5487516,0.0,3,0,0,0,0,0
16190,13,white,Black,-1.535,1.47,-3.670193,0.0013494565,0.0,0.0,-3.2507195,0.0,3,0,0,0,0,0
16191,11,white,Black,-1.53,1.475,-1.9694214,0.0020741934,0.0,0.0,-2.134899,0.0,3,0,0,0,0,0
16192,11,white,Black,-1.53,1.475,-2.8072808,0.0012774718,0.0,0.0,-2.3847497,0.0,3,0,0,0,0,0
16193,5,white,Black,-1.515,1.49,-1.3663263,0.0015136962,0.0,0.0,-3.4848082,0.0,3,0,0,0,0,0
16194,7,white,Black,-1.52,1.485,-3.5876427,0.000690607,0.0,0.0,-6.271148,0.0,3,0,0,0,0,0
16195,7,white,Black,-1.52,1.485,-1.8818046,0.000918059,0.0,0.0,-2.3321075,0.0,3,0,0,0,0,0
16196,13,white,Black,-1.535,1.47,-1.7775768,0.0006818774,0.0,0.0,-0.9416636,0.0,3,0,0,0,0,0
16197,21,white,Black,-1.555,1.45,-2.4744735,0.0008977866,0.0,0.0,-0.5538343,0.0,3,0,0,0,0,0
16198,5,white,Black,-1.515,1.49,-1.3136138,0.0011840499,0.0,0.0,-3.4109442,0.0,3,0,0,0,0,0
16199,9,white,Black,-1.525,1.48,-3.3957412,0.0006409717,0.0,0.0,-4.4127793,0.0,3,0,0,0,0,0
16200,9,white,Black,-1.525,1.48,-2.7839434,0.001091318,0.0,0.0,-2.727017,0.0,3,0,0,0,0,0
16201,11,white,Black,-1.53,1.475,-2.1656256,0.00048014647,0.0,0.0,-1.4501334,0.0,3,0,0,0,0,0
16202,7,white,Black,-1.52,1.485,-3.949166,0.0012459934,0.0,0.0,-0.31819677,0.0,3,0,0,0,0,0
16203,11,white,Black,-1.53,1.475,-4.1906,0.0012914751,0.0,0.0,-2.6478016,0.0,3,0,0,0,0,0
16204,7,white,Black,-1.52,1.485,-1.8635808,0.00053672097,0.0,0.0,-2.2200944,0.0,3,0,0,0,0,0
16205,11,white,Black,-1.53,1.475,-4.2246475,0.0010597924,0.0,0.0,-0.4802079,0.0,3,0,0,0,0,0
16206,17,white,Black,-1.545,1.46,-3.1801486,0.0006630819,0.0,0.0,-0.49295732,0.0,3,0,0,0,0,0
16207,25,white,Black,-1.065,0.94,-5.3357763,0.06877686,0.0,0.0,5.9010687,0.0,3,1,0,0,0,0
16208,9,white,Black,-1.525,1.48,-0.992891,0.00051150366,0.0,0.0,-1.8079506,0.0,3,0,0,0,0,0
16209,5,white,Black,-1.515,1.49,-4.519978,0.000700952,0.0,0.0,-1.9344736,0.0,3,0,0,0,0,0
16210,17,white,Black,-1.54,1.46,0.03485901,0.0006076507,0.0,0.0,-2.6093035,0.0,3,0,0,0,1,0
16211,9,white,Black,-1.525,1.48,-2.8473392,0.0005558774,0.0,0.0,-0.84363395,0.0,3,0,0,0,0,0
16212,15,white,Black,-1.54,1.465,-1.9764096,0.000884585,0.0,0.0,0.38587767,0.0,3,0,0,0,0,0
16213,9,white,Black,-1.525,1.48,-3.4727514,0.0008319935,0.0,0.0,-2.4454274,0.0,3,0,0,0,0,0
16214,21,white,Black,-1.055,0.955,-4.358019,0.07790024,0.0,0.0,3.7964935,0.0,3,1,0,0,0,1
16215,15,white,Black,-1.54,1.465,-2.50168,0.00043883428,0.0,0.0,-2.021193,0.0,3,0,0,0,0,0
16216,9,white,Black,-1.525,1.48,-3.022736,0.0012154629,0.0,0.0,1.495475,0.0,3,0,0,0,0,0
16217,11,white,Black,-1.53,1.475,-3.296266,0.0008512496,0.0,0.0,-1.4741968,0.0,3,0,0,0,0,0
16218,15,white,Black,-1.54,1.465,-1.9274398,0.0014557792,0.0,0.0,0.38421226,0.0,3,0,0,0,0,0
16219,9,white,Black,-1.525,1.48,-5.002987,0.0006398965,0.0,0.0,-4.346485,0.0,3,0,0,0,0,0
16220,5,white,Black,-1.515,1.49,-2.2730608,0.0009895224,0.0,0.0,-2.6095235,0.0,3,0,0,0,0,0
16221,5,white,Black,-1.515,1.49,-2.3303447,0.001029981,0.0,0.0,-2.5599332,0.0,3,0,0,0,0,0
16222,19,white,Black,-1.55,1.455,-0.17327781,0.0015136717,0.0,0.0,-0.2096614,0.0,3,0,0,0,0,0
16223,11,white,Black,-1.53,1.475,-3.8172338,0.0010850299,0.0,0.0,-2.7937043,0.0,3,0,0,0,0,0
16224,11,white,Black,-1.53,1.475,-3.9634488,0.0016855248,0.0,0.0,-0.63053066,0.0,3,0,0,0,0,0
16225,13,white,Black,-1.535,1.47,-3.567767,0.00083888636,0.0,0.0,-2.3581717,0.0,3,0,0,0,0,0
16226,7,white,Black,-1.52,1.485,-3.0683599,0.0012162959,0.0,0.0,-1.425631,0.0,3,0,0,0,0,0
16227,9,white,Black,-1.525,1.48,-4.634938,0.00079817354,0.0,0.0,-3.366953,0.0,3,0,0,0,0,0
16228,15,white,Black,-1.54,1.465,-3.6135569,0.00078729517,0.0,0.0,-2.0340276,0.0,3,0,0,0,0,0
16229,11,white,Black,-1.525,1.475,-2.5279825,0.0007076748,0.0,0.0,-0.15932862,0.0,3,0,0,0,1,0
16230,9,white,Black,-1.525,1.48,-2.4413817,0.0008044945,0.0,0.0,-0.33659038,0.0,3,0,0,0,0,0
16231,7,white,Black,-1.52,1.485,-3.1726933,0.0006084684,0.0,0.0,-1.263063,0.0,3,0,0,0,0,0
16232,7,white,Black,-1.52,1.485,-3.0346162,0.00045058038,0.0,0.0,-1.2799871,0.0,3,0,0,0,0,0
16233,5,white,Black,-1.515,1.49,-2.9364583,0.00028666953,0.0,0.0,-2.0297344,0.0,3,0,0,0,0,0
16234,9,white,Black,-1.525,1.48,-2.9506676,0.00018044905,0.0,0.0,-0.02692089,0.0,3,0,0,0,0,0
16235,9,white,Black,-1.525,1.48,-2.8712044,0.00017269628,0.0,0.0,-0.54654616,0.0,3,0,0,0,0,0
16236,9,white,Black,-1.525,1.48,-3.164395,0.00018546246,0.0,0.0,-3.1774302,0.0,3,0,0,0,0,0
16237,7,white,Black,-1.52,1.485,-2.750568,0.00022129534,0.0,0.0,-0.9241579,0.0,3,0,0,0,0,0
16238,13,white,Black,-1.535,1.47,-2.762432,0.00048775805,0.0,0.0,-0.35690853,0.0,3,0,0,0,0,0
16239,15,white,Black,-1.54,1.465,0.3115516,0.0009046084,0.0,0.0,0.2701361,0.0,3,0,0,0,0,0
16240,17,white,Black,-1.545,1.46,-0.93343306,0.0008379906,0.0,0.0,0.4886963,0.0,3,0,0,0,0,0
16241,7,white,Black,-1.52,1.485,-4.8625655,0.00069783116,0.0,0.0,-4.568113,0.0,3,0,0,0,0,0
16242,5,white,Black,-1.515,1.49,-2.5341818,0.00021167919,0.0,0.0,-1.6788372,0.0,3,0,0,0,0,0
16243,13,white,Black,-1.535,1.47,-2.0496063,0.00052193005,0.0,0.0,0.6847657,0.0,3,0,0,0,0,0
16244,7,white,Black,-1.52,1.485,-4.38931,0.0007687129,0.0,0.0,-5.390643,0.0,3,0,0,0,0,0
16245,5,white,Black,-1.515,1.49,-3.2956777,0.00021749636,0.0,0.0,-1.5757632,0.0,3,0,0,0,0,0
16246,9,white,Black,-1.525,1.48,-5.2528257,0.0007965273,0.0,0.0,-3.0502753,0.0,3,0,0,0,0,0
16247,5,white,Black,-1.515,1.49,-2.558702,0.00019159005,0.0,0.0,-1.5233545,0.0,3,0,0,0,0,0
16248,11,white,Black,-1.53,1.475,-3.7686362,0.0005195728,0.0,0.0,-2.042462,0.0,3,0,0,0,0,0
16249,11,white,Black,-1.53,1.475,-1.4967117,0.00034930804,0.0,0.0,1.0532384,0.0,3,0,0,0,0,0
16250,11,white,Black,-1.53,1.475,-3.9358063,0.00043870346,0.0,0.0,-1.879912,0.0,3,0,0,0,0,0
16251,9,white,Black,-1.525,1.48,-2.2171044,8.987648e-05,0.0,0.0,0.4124461,0.0,3,0,0,0,0,0
16252,11,white,Black,-1.53,1.475,-4.2359095,0.00055985386,0.0,0.0,-1.5657867,0.0,3,0,0,0,0,0
16253,7,white,Black,-1.52,1.485,-2.5637386,8.8879344e-05,0.0,0.0,-0.55718136,0.0,3,0,0,0,0,0
16254,9,white,Black,-1.525,1.48,-4.0291805,0.00045088702,0.0,0.0,-2.6536942,0.0,3,0,0,0,0,0
16255,11,white,Black,-1.53,1.475,-3.9173353,0.00045462776,0.0,0.0,-2.18227,0.0,3,0,0,0,0,0
16256,5,white,Black,-1.515,1.49,-3.3153613,8.117667e-05,0.0,0.0,-1.3733367,0.0,3,0,0,0,0,0
16257,13,white,Black,-1.535,1.47,-3.1847312,0.0003788261,0.0,0.0,-1.8310729,0.0,3,0,0,0,0,0
16258,9,white,Black,-1.525,1.48,-3.714506,0.00023939072,0.0,0.0,-2.7060828,0.0,3,0,0,0,0,0
16259,7,white,Black,-1.52,1.485,-3.8223312,0.00015013115,0.0,0.0,-5.280587,0.0,3,0,0,0,0,0
16260,11,white,Black,-1.53,1.475,-3.332777,0.00016467225,0.0,0.0,-1.9812241,0.0,3,0,0,0,0,0
16261,7,white,Black,-1.52,1.485,-3.5225492,7.973473e-05,0.0,0.0,-5.2501273,0.0,3,0,0,0,0,0
16262,9,white,Black,-1.525,1.48,-2.113523,0.00042134803,0.0,0.0,0.24356623,0.0,3,0,0,0,0,0
16263,9,white,Black,-1.525,1.48,-3.2886755,0.00021434545,0.0,0.0,-2.6156347,0.0,3,0,0,0,0,0
16264,11,white,Black,-1.53,1.475,-2.874037,0.00012488538,0.0,0.0,-2.8559024,0.0,3,0,0,0,0,0
16265,11,white,Black,-1.53,1.475,-2.6867366,0.00023946003,0.0,0.0,-1.8771719,0.0,3,0,0,0,0,0
16266,9,white,Black,-1.525,1.48,-2.5836053,0.0002805539,0.0,0.0,-2.4382997,0.0,3,0,0,0,0,0
16267,11,white,Black,-1.525,1.475,-0.2583851,0.001001469,0.0,0.0,-0.9956093,0.0,3,0,0,0,1,0
16268,7,white,Black,-1.52,1.485,-4.99008,3.84089e-05,0.0,0.0,-4.084259,0.0,3,0,0,0,0,0
16269,7,white,Black,-1.52,1.485,-4.5607395,3.5944766e-05,0.0,0.0,-4.0702195,0.0,3,0,0,0,0,0
16270,7,white,Black,-1.52,1.485,-2.8027227,0.00020684382,0.0,0.0,-0.14990196,0.0,3,0,0,0,0,0
16271,7,white,Black,-1.52,1.485,-4.93663,3.0708805e-05,0.0,0.0,-4.0435987,0.0,3,0,0,0,0,0
16272,5,white,Black,-1.515,1.49,-3.8008864,0.000106884334,0.0,0.0,-0.96435404,0.0,3,0,0,0,0,0
16273,5,white,Black,-1.515,1.49,-2.714885,9.5202646e-05,0.0,0.0,-0.5358143,0.0,3,0,0,0,0,0
16274,9,white,Black,-1.525,1.48,-2.0353854,0.00012420308,0.0,0.0,0.6758178,0.0,3,0,0,0,0,0
16275,9,white,Black,-1.525,1.48,-0.58732027,0.00010146564,0.0,0.0,-2.3723228,0.0,3,0,0,0,0,0
16276,5,white,Black,-1.515,1.49,-2.67968,7.793111e-05,0.0,0.0,-0.87413436,0.0,3,0,0,0,0,0
16277,9,white,Black,-1.525,1.48,-1.701667,0.00021367011,0.0,0.0,1.4271142,0.0,3,0,0,0,0,0
16278,5,white,Black,-1.515,1.49,-3.62509,6.519474e-05,0.0,0.0,-0.8201534,0.0,3,0,0,0,0,0
16279,9,white,Black,-1.525,1.48,-2.2399247,0.0001482518,0.0,0.0,0.667284,0.0,3,0,0,0,0,0
16280,9,white,Black,-1.525,1.48,-2.0139964,0.000113664915,0.0,0.0,-2.372509,0.0,3,0,0,0,0,0
16281,7,white,Black,-1.52,1.485,-2.985678,5.657624e-05,0.0,0.0,-0.094448805,0.0,3,0,0,0,0,0
16282,17,white,Black,-1.545,1.46,0.06692263,0.00051023683,0.0,0.0,-1.6946133,0.0,3,0,0,0,0,0
16283,17,white,Black,-1.545,1.46,0.69141465,0.0003153076,0.0,0.0,1.5141585,0.0,3,0,0,0,0,0
16284,11,white,Black,-1.53,1.475,-2.4775462,0.0004024049,0.0,0.0,0.6297733,0.0,3,0,0,0,0,0
16285,9,white,Black,-1.525,1.48,-1.6419414,5.481529e-05,0.0,0.0,-2.387986,0.0,3,0,0,0,0,0
16286,9,white,Black,-1.525,1.48,-1.8190637,5.531289e-05,0.0,0.0,-2.4117637,0.0,3,0,0,0,0,0
16287,7,white,Black,-1.52,1.485,-1.1492076,6.0126324e-05,0.0,0.0,-4.8759165,0.0,3,0,0,0,0,0
16288,5,white,Black,-1.515,1.49,-4.295958,4.4800177e-05,0.0,0.0,-0.5019247,0.0,3,0,0,0,0,0
16289,15,white,Black,-1.54,1.465,0.7377242,0.0002497489,0.0,0.0,-0.36782146,0.0,3,0,0,0,0,0
16290,7,white,Black,-1.52,1.485,-4.30705,7.2108e-05,0.0,0.0,-3.651581,0.0,3,0,0,0,0,0
16291,11,white,Black,-1.53,1.475,-1.33546,0.00021128911,0.0,0.0,-1.1871,0.0,3,0,0,0,0,0
16292,9,white,Black,-1.525,1.48,0.3929017,5.201517e-05,0.0,0.0,-2.1838272,0.0,3,0,0,0,0,0
16293,9,white,Black,-1.525,1.48,1.5482234,5.5900076e-05,0.0,0.0,-2.0597546,0.0,3,0,0,0,0,0
16294,7,white,Black,-1.52,1.485,-4.197833,4.708609e-05,0.0,0.0,-3.6078596,0.0,3,0,0,0,0,0
16295,9,white,Black,-1.525,1.48,-0.33758873,0.0002172566,0.0,0.0,2.054585,0.0,3,0,0,0,0,0
16296,5,white,Black,-1.515,1.49,-3.2456648,4.3046948e-05,0.0,0.0,-0.39494976,0.0,3,0,0,0,0,0
16297,5,white,Black,-1.515,1.49,-2.898765,4.398328e-05,0.0,0.0,-0.38397375,0.0,3,0,0,0,0,0
16298,11,white,Black,-1.53,1.475,-0.6484046,0.0003549539,0.0,0.0,1.563476,0.0,3,0,0,0,0,0
16299,13,white,Black,-1.535,1.47,3.4500468,0.0002714997,0.0,0.0,-0.60926276,0.0,3,0,0,0,0,0
16300,9,white,Black,-1.525,1.48,3.2786083,3.4133598e-05,0.0,0.0,-2.4159184,0.0,3,0,0,0,0,0
16301,25,white,Black,-1.56,1.44,-0.99691176,0.00082953373,0.0,0.0,1.4273465,0.0,3,0,0,0,1,0
16302,17,white,Black,-1.545,1.46,-1.3289534,0.0006768338,0.0,0.0,1.4132421,0.0,3,0,0,0,0,0
16303,7,white,Black,-1.52,1.485,-2.5860786,7.526281e-05,0.0,0.0,0.5004927,0.0,3,0,0,0,0,0
16304,9,white,Black,-1.525,1.48,-0.527233,5.665276e-05,0.0,0.0,-2.0456548,0.0,3,0,0,0,0,0
16305,15,white,Black,-1.54,1.465,-2.591124,0.001810922,0.0,0.0,0.41678047,0.0,3,0,0,0,0,0
16306,9,white,Black,-1.525,1.48,4.3992085,2.172697e-05,0.0,0.0,-2.3250153,0.0,3,0,0,0,0,0
16307,7,white,Black,-1.52,1.485,-4.1935515,1.224721e-05,0.0,0.0,-3.5011363,0.0,3,0,0,0,0,0
16308,9,white,Black,-1.525,1.48,-1.9157239,4.5444445e-05,0.0,0.0,-1.9479635,0.0,3,0,0,0,0,0
16309,9,white,Black,-1.525,1.48,-0.98037916,4.7697016e-05,0.0,0.0,-2.0612772,0.0,3,0,0,0,0,0
16310,9,white,Black,-1.525,1.48,-0.17793317,8.1461025e-05,0.0,0.0,-1.6535565,0.0,3,0,0,0,0,0
16311,17,white,Black,-1.545,1.46,-0.20057304,0.00020711233,0.0,0.0,0.48518223,0.0,3,0,0,0,0,0
16312,7,white,Black,-1.52,1.485,-3.5974698,1.0358536e-05,0.0,0.0,-3.4675138,0.0,3,0,0,0,0,0
16313,7,white,Black,-1.52,1.485,-3.277423,1.0195446e-05,0.0,0.0,-3.4624286,0.0,3,0,0,0,0,0
16314,7,white,Black,-1.52,1.485,-1.4789904,0.00027411562,0.0,0.0,2.2925873,0.0,3,0,0,0,0,0
16315,7,white,Black,-1.52,1.485,-2.4028952,0.00012448597,0.0,0.0,1.0472826,0.0,3,0,0,0,0,0
16316,7,white,Black,-1.52,1.485,-2.224772,5.7491766e-06,0.0,0.0,-3.432114,0.0,3,0,0,0,0,0
16317,11,white,Black,-1.53,1.475,-0.93010575,0.00020516354,0.0,0.0,-3.2062733,0.0,3,0,0,0,0,0
16318,9,white,Black,-1.525,1.48,4.4283533,3.52899e-05,0.0,0.0,-2.1116433,0.0,3,0,0,0,0,0
16319,21,white,Black,-1.555,1.45,-0.16102679,0.00090546045,0.0,0.0,3.3285584,0.0,3,0,0,0,0,0
16320,17,white,Black,-1.54,1.46,0.30809003,0.0023919104,0.0,0.0,3.0451617,0.0,3,0,0,0,1,0
16321,15,white,Black,-1.54,1.465,-2.640756,0.0007345717,0.0,0.0,2.741341,0.0,3,0,0,0,0,0
16322,11,white,Black,-1.53,1.475,1.581478,9.6537544e-05,0.0,0.0,-0.8732793,0.0,3,0,0,0,0,0
16323,7,white,Black,-1.52,1.485,1.8320894,1.1629483e-05,0.0,0.0,0.044036746,0.0,3,0,0,0,0,0
16324,9,white,Black,-1.525,1.48,0.12536302,0.00016782143,0.0,0.0,2.2041786,0.0,3,0,0,0,0,0
16325,9,white,Black,-1.525,1.48,4.839617,7.385576e-05,0.0,0.0,-2.1177108,0.0,3,0,0,0,0,0
16326,11,white,Black,-1.53,1.475,2.2018845,8.605831e-05,0.0,0.0,-1.2279431,0.0,3,0,0,0,0,0
16327,7,white,Black,-1.52,1.485,-3.4284928,0.00010446697,0.0,0.0,0.5707399,0.0,3,0,0,0,0,0
16328,9,white,Black,-1.525,1.48,-1.476911,0.00015492598,0.0,0.0,1.938407,0.0,3,0,0,0,0,0
16329,7,white,Black,-1.52,1.485,-2.5837312,2.217356e-05,0.0,0.0,-3.3012385,0.0,3,0,0,0,0,0
16330,9,white,Black,-1.525,1.48,4.4715786,7.7645156e-05,0.0,0.0,-4.543681,0.0,3,0,0,0,0,0
16331,5,white,Black,-1.515,1.49,-4.219395,3.2597196e-05,0.0,0.0,-0.03967015,0.0,3,0,0,0,0,0
16332,9,white,Black,-1.525,1.48,0.6313274,8.547076e-05,0.0,0.0,-1.669873,0.0,3,0,0,0,0,0
16333,11,white,Black,-1.53,1.475,-0.26459205,0.00015061382,0.0,0.0,2.0982249,0.0,3,0,0,0,0,0
16334,13,white,Black,-1.535,1.47,-1.4282155,0.00032847872,0.0,0.0,-0.04225772,0.0,3,0,0,0,0,0
16335,7,white,Black,-1.52,1.485,-4.7941403,1.658538e-05,0.0,0.0,-3.2456994,0.0,3,0,0,0,0,0
16336,9,white,Black,-1.525,1.48,-1.098857,7.997996e-05,0.0,0.0,-1.7854531,0.0,3,0,0,0,0,0
16337,7,white,Black,-1.52,1.485,-4.1031766,1.3850906e-05,0.0,0.0,-3.2182155,0.0,3,0,0,0,0,0
16338,7,white,Black,-1.52,1.485,0.55249274,3.1233549e-06,0.0,0.0,1.2714341,0.0,3,0,0,0,0,0
16339,5,white,Black,-1.515,1.49,-3.8086114,3.0528998e-05,0.0,0.0,0.106630325,0.0,3,0,0,0,0,0
16340,13,white,Black,-1.535,1.47,0.99444586,0.00027161374,0.0,0.0,0.2597535,0.0,3,0,0,0,0,0
16341,7,white,Black,-1.52,1.485,-2.5087156,0.00013253403,0.0,0.0,1.0084645,0.0,3,0,0,0,0,0
16342,7,white,Black,-1.52,1.485,-5.118495,8.445833e-06,0.0,0.0,-3.1012359,0.0,3,0,0,0,0,0
16343,15,white,Black,-1.54,1.465,-0.77136403,0.00023235627,0.0,0.0,1.0965528,0.0,3,0,0,0,0,0
16344,11,white,Black,-1.525,1.475,3.373559,0.00064116507,0.0,0.0,-1.08052,0.0,3,0,0,0,1,0
16345,17,white,Black,-1.545,1.46,-0.84290665,0.0004686884,0.0,0.0,2.2109342,0.0,3,0,0,0,0,0
16346,9,white,Black,-1.525,1.48,5.3708744,3.7086957e-05,0.0,0.0,-1.7764053,0.0,3,0,0,0,0,0
16347,17,white,Black,-1.545,1.46,-0.106515855,0.00053106085,0.0,0.0,3.032226,0.0,3,0,0,0,0,0
16348,7,white,Black,-1.52,1.485,-4.9047565,6.996393e-06,0.0,0.0,-3.0439653,0.0,3,0,0,0,0,0
16349,7,white,Black,-1.52,1.485,-2.4523332,0.00010007157,0.0,0.0,1.1498382,0.0,3,0,0,0,0,0
16350,7,white,Black,-1.52,1.485,-4.2538257,1.1254384e-05,0.0,0.0,-3.0626063,0.0,3,0,0,0,0,0
16351,11,white,Black,-1.53,1.475,-2.1932383,0.0002100341,0.0,0.0,-0.3447965,0.0,3,0,0,0,0,0
16352,7,white,Black,-1.52,1.485,-4.412192,1.2388388e-05,0.0,0.0,-3.0747945,0.0,3,0,0,0,0,0
16353,7,white,Black,-1.52,1.485,-4.606669,8.259386e-06,0.0,0.0,-3.0772278,0.0,3,0,0,0,0,0
