Episode,Steps,Winner,Active_Side,Black_Reward,White_Reward,Actor_Loss_Black,Critic_Loss_Black,Actor_Loss_White,Critic_Loss_White,Entropy_Black,Entropy_White,Black_Self_Dying_Count,White_Self_Dying_Count,Black_Kill_Count,White_Kill_Count,Black_Hit_Count,White_Hit_Count,White_Correct_Aim_Count,Black_Correct_Aim_Count
33547,17,white,Black,-1.8518164,3.05798,-0.07031659,0.01042116,-0.16785955,0.044607434,0.0,0.0,3,0,0,0,0,0,2,8
33548,15,white,Black,-1.8485768,2.8602524,-0.05633509,0.004210426,0.097826615,0.030619876,0.0,0.0,3,0,0,0,0,0,2,7
33549,21,white,Black,-1.0364289,2.4300404,0.64144033,0.18918094,-0.06524601,0.13806474,0.0,0.0,3,1,0,0,0,0,4,10
33550,21,white,Black,-1.4549367,2.3132944,0.40880445,0.051530793,0.4730486,0.09187782,0.0,0.0,3,1,0,0,0,0,3,7
33551,17,white,Black,-1.7570806,3.0592275,0.20069213,0.0077118576,-0.021301031,0.025772694,0.0,0.0,3,0,0,0,0,0,3,8
33552,19,white,Black,-1.1157784,2.220358,0.090376094,0.12835762,-0.07618671,0.17841002,0.0,0.0,3,1,0,0,0,0,2,8
33553,27,white,Black,-0.17749906,2.1738126,-0.29488263,0.4951664,-0.44078857,0.14690782,0.0,0.0,3,1,0,0,2,0,8,5
33554,19,white,Black,-1.587544,3.2481477,0.08163352,0.014659286,0.07542261,0.058687262,0.0,0.0,3,0,0,0,0,0,3,9
33555,21,white,Black,-1.642465,3.4377964,0.16679777,0.019512063,0.028712273,0.093345724,0.0,0.0,3,0,0,0,0,0,4,10
33556,39,white,Black,-0.6089877,3.0308886,0.10753956,0.2532441,0.0029376682,0.028955573,0.0,0.0,3,2,0,0,0,1,8,15
33557,21,white,Black,-1.643534,3.4417226,-0.3166251,0.019382304,0.059285928,0.10364375,0.0,0.0,3,0,0,0,0,0,5,10
33558,31,white,Black,-0.5823866,2.7564116,0.0018055439,0.1991043,-0.0070810956,0.08189381,0.0,0.0,3,1,0,0,0,0,8,6
33559,37,white,Black,-0.27518743,2.6543329,-0.16065186,0.32461357,0.16757382,0.0808536,0.0,0.0,3,2,0,0,0,0,7,12
33560,21,white,Black,-1.3470399,3.4483705,-0.3867385,0.013256932,0.086529925,0.09613125,0.0,0.0,3,0,0,0,0,0,7,10
33561,23,white,Black,-1.1661191,2.112142,-0.08740965,0.033583183,0.23257099,0.30956343,0.0,0.0,3,1,0,0,0,0,8,6
33562,45,white,Black,-0.79137737,3.364335,-0.42256153,0.1440797,-0.6618791,0.032295614,0.0,0.0,3,2,0,0,0,0,9,16
33563,35,white,Black,-0.21513873,2.275533,0.11997541,0.24196365,0.052313104,0.20856117,0.0,0.0,3,2,0,0,0,0,9,10
33564,39,white,Black,-0.05088675,2.557421,-0.033545684,0.30557513,-0.13190234,0.16928852,0.0,0.0,3,2,0,0,0,0,8,11
33565,27,white,Black,-0.98471266,4.0297623,0.14241545,0.024337845,0.2078561,0.1806634,0.0,0.0,3,0,0,0,0,0,9,13
33566,31,white,Black,-0.2033422,1.9274648,-0.27836382,0.2397248,-0.06996434,0.5370046,0.0,0.0,3,2,0,0,0,0,9,9
33567,29,white,Black,-0.9023634,4.2107716,0.2990712,0.025989817,-0.041667394,0.27946353,0.0,0.0,3,0,0,0,0,0,10,14
33568,31,white,Black,-0.32226914,3.393824,-0.0408206,0.113881335,0.3642507,0.10127665,0.0,0.0,3,1,0,0,0,0,10,15
33569,37,white,Black,0.010749698,2.7720284,-0.33204198,0.28168476,-0.33544132,0.26013184,0.0,0.0,3,2,0,0,0,1,10,13
33570,27,white,Black,-0.4374807,2.6690736,-0.0645177,0.076215334,0.123019144,0.15649377,0.0,0.0,3,1,0,0,0,0,10,11
33571,41,white,Black,0.5967202,1.8325508,0.04694221,0.56808734,-0.3034501,0.5904025,0.0,0.0,3,2,0,0,1,0,13,12
33572,29,white,Black,-0.9670957,1.826527,0.39934337,0.024322677,-0.5134379,0.19309609,0.0,0.0,3,2,0,0,0,0,7,10
33573,35,white,Black,0.07265991,2.1937757,-0.22870891,0.10718616,0.26472956,0.31508973,0.0,0.0,3,2,0,0,0,0,10,10
33574,29,white,Black,-0.31379104,3.1874855,-0.28520718,0.06507948,0.07084547,0.046871115,0.0,0.0,3,1,0,0,0,0,10,13
33575,27,white,Black,-0.80169076,2.788094,-0.66713095,0.09630612,-0.18489999,0.03084158,0.0,0.0,3,1,0,0,0,0,9,10
33576,41,white,Black,0.592939,2.467043,0.06397847,0.31441075,-0.0067571164,0.17888406,0.0,0.0,3,2,0,0,2,0,14,14
33577,37,white,Black,0.35926837,2.4485807,-0.10106222,0.19880806,-0.0072194734,0.19157816,0.0,0.0,3,2,0,0,0,0,12,11
33578,29,white,Black,-1.0128549,1.9496297,0.0737305,0.1284898,0.20325987,0.14970864,0.0,0.0,3,2,0,0,0,0,7,10
33579,35,white,Black,-0.1448487,2.0410297,0.15939024,0.04698113,-0.100764416,0.17944495,0.0,0.0,3,2,0,0,0,0,10,10
33580,33,white,Black,0.16924,2.1808095,-0.049964476,0.08740237,-0.28784478,0.105087444,0.0,0.0,3,2,0,0,0,0,9,9
33581,33,white,Black,-0.45578295,3.22674,-0.019710934,0.048840195,-0.15855432,0.21304145,0.0,0.0,3,1,0,0,0,0,9,14
33582,41,white,Black,0.21511817,3.9283001,0.27489698,0.11303393,-0.05553179,0.47324032,0.0,0.0,3,1,0,0,1,0,12,14
33583,23,white,Black,-1.3504285,2.5052962,-0.5879256,0.39921308,-0.16630484,0.13244724,0.0,0.0,3,1,0,0,0,0,7,9
33584,29,white,Black,-1.0725731,2.0278025,-0.888255,0.1511087,-0.026095731,0.035645813,0.0,0.0,3,2,0,0,0,0,8,11
33585,30,black,Black,3.8053331,0.55445886,0.12238623,3.0980062,-0.2246818,1.0952225,0.0,0.0,1,2,1,0,2,0,12,11
33586,33,white,Black,0.027187824,3.3210866,0.14087076,0.03693419,-0.05230379,0.3651095,0.0,0.0,3,1,0,0,1,0,10,12
33587,31,white,Black,-1.1946242,4.3799934,0.18702197,0.40044242,0.21546732,1.3736988,0.0,0.0,3,0,0,0,0,0,8,15
33588,31,white,Black,-0.20308399,3.315898,-0.27417397,0.03140002,0.11066284,0.37084708,0.0,0.0,3,1,0,0,0,0,8,13
33589,29,white,Black,-0.5048181,2.675705,-0.19029623,0.041430186,0.39060894,0.24355146,0.0,0.0,3,1,0,0,0,0,7,10
33590,27,white,Black,-0.9682277,2.8861613,-0.02910328,0.37253302,-0.18279412,0.14719349,0.0,0.0,3,1,0,0,0,0,8,11
33591,33,white,Black,-0.13372654,2.245315,-0.017748376,0.034568258,0.07204938,0.0218135,0.0,0.0,3,2,0,0,0,0,9,12
33592,23,white,Black,-1.3164116,3.6384108,-0.21092089,0.46177563,0.15749498,0.73741794,0.0,0.0,3,0,0,0,0,0,7,11
33593,37,white,Black,0.20150077,2.6358192,-0.03290844,0.04464802,-0.016730892,0.025405798,0.0,0.0,3,2,0,0,0,0,12,14
33594,35,white,Black,-0.6372037,2.6904082,0.12489409,0.06418512,0.09195835,0.050288163,0.0,0.0,3,2,0,0,0,1,10,13
33595,31,white,Black,-0.71390706,4.403247,-0.13110599,0.24677287,-0.07132683,0.81295866,0.0,0.0,3,0,0,0,0,0,10,15
33596,33,white,Black,-0.8573513,4.5954523,-0.10606224,0.3172755,-0.40296745,0.8672795,0.0,0.0,3,0,0,0,0,0,10,16
33597,25,white,Black,-1.1746545,3.8324687,0.109336704,0.36798975,0.20339258,0.443379,0.0,0.0,3,0,0,0,0,0,7,12
33598,33,white,Black,-0.71617675,4.5795336,0.12245087,0.20886783,0.1466372,0.57670027,0.0,0.0,3,0,0,0,0,0,11,16
33599,33,white,Black,-0.008488774,2.3832455,-0.0073865233,0.06372473,-0.12642765,0.25124937,0.0,0.0,3,2,0,0,0,0,10,12
33600,37,white,Black,-0.05287975,2.4113479,0.16355203,0.057017114,-0.026671939,0.21983638,0.0,0.0,3,2,0,0,1,0,9,14
33601,27,white,Black,-0.6284817,2.9243422,0.26756,0.026029099,0.15129074,0.0936994,0.0,0.0,3,1,0,0,0,0,7,12
33602,29,white,Black,-0.21159029,2.5524163,-0.039039485,0.032839593,0.120414056,0.195161,0.0,0.0,3,1,0,0,1,0,11,9
33603,27,white,Black,-1.2134448,4.028436,0.4260924,0.18553758,0.37210292,0.33626506,0.0,0.0,3,0,0,0,0,0,9,13
33604,49,white,Black,0.5958576,3.8509889,-0.031228028,0.18526955,0.17394178,0.031543944,0.0,0.0,3,2,0,0,0,0,13,18
33605,41,white,Black,0.6339823,3.0531063,-0.055119105,0.3063632,0.16161051,0.10239212,0.0,0.0,3,2,0,0,0,0,14,16
33606,39,white,Black,0.8249382,4.6322775,-0.13640237,0.28121227,0.027576497,0.2847087,0.0,0.0,2,1,0,1,0,1,15,16
33607,43,white,Black,0.61894834,4.2455654,-0.0024164373,0.17011657,0.17634028,0.08773362,0.0,0.0,3,1,0,0,0,0,14,16
33608,35,white,Black,-0.26799244,2.6973894,-0.19641204,0.032424785,0.18733317,0.19020802,0.0,0.0,3,2,0,0,1,1,9,13
33609,45,white,Black,1.3379607,3.4628758,0.1672491,0.69562525,-0.6793638,0.12640212,0.0,0.0,3,2,0,0,0,0,17,17
33610,45,white,Black,0.58117354,3.6379375,0.11476111,0.12362226,0.03361806,0.046516016,0.0,0.0,3,2,0,0,0,1,15,18
33611,31,white,Black,-0.7301711,4.41463,0.1481651,0.11108157,-0.41756743,0.30238947,0.0,0.0,3,0,0,0,0,0,10,15
33612,33,white,Black,0.26953828,2.8989196,-0.23198366,0.084146954,-0.24050641,0.13897863,0.0,0.0,3,1,0,0,1,0,13,10
33613,45,white,Black,0.121121645,3.4537885,0.27922872,0.058314208,0.21703391,0.09710041,0.0,0.0,3,2,0,0,0,0,14,16
33614,29,white,Black,-0.268157,3.0871356,0.091591515,0.030489504,-0.7919587,0.054738265,0.0,0.0,3,1,0,0,0,0,10,11
33615,39,white,Black,0.23487413,3.570306,-0.17598867,0.07948286,0.026223207,0.050095756,0.0,0.0,3,1,0,0,0,0,14,13
33616,39,white,Black,0.36199868,3.5672102,0.34276477,0.102565244,-0.1897829,0.06334017,0.0,0.0,3,1,0,0,0,0,13,13
33617,35,white,Black,0.15895492,2.6356497,-0.377014,0.04480559,-0.17240414,0.27369642,0.0,0.0,3,2,0,0,0,0,12,14
33618,47,white,Black,0.6503911,2.631878,-0.1531175,0.13937834,-0.15601449,0.2089972,0.0,0.0,3,2,0,0,1,0,15,13
33619,37,white,Black,0.8637463,2.8494475,-0.18373038,0.34088948,-0.25437504,0.115344234,0.0,0.0,3,2,0,0,0,0,11,16
33620,39,white,Black,-0.65185654,3.1103046,-0.2157793,0.056399453,-0.019366113,0.00791601,0.0,0.0,3,2,0,0,1,1,9,16
33621,39,white,Black,-0.29638118,2.9390445,0.30849546,0.028833514,-0.22349589,0.037183806,0.0,0.0,3,2,0,0,0,0,11,15
33622,27,white,Black,0.20362508,3.4650655,0.13206328,0.060281098,-0.007034522,0.27135298,0.0,0.0,2,1,0,1,0,1,8,9
33623,31,white,Black,0.35264564,3.9056118,-0.24229884,0.07759692,-0.050478872,0.45147827,0.0,0.0,2,1,0,1,0,1,11,13
33624,27,white,Black,-0.35874438,2.8654575,0.16740683,0.05047031,-0.019705113,0.014225191,0.0,0.0,3,1,0,0,0,0,7,10
33625,29,white,Black,0.47895253,2.6666687,-0.43461144,0.22091945,-1.000576,0.042528357,0.0,0.0,2,2,0,1,0,1,7,12
33626,23,white,Black,-1.3870633,2.2441945,0.11161598,0.5130522,0.3210515,0.075307705,0.0,0.0,3,1,0,0,0,0,6,9
33627,33,white,Black,-0.513405,2.4745228,0.29796928,0.075034015,-0.1899432,0.06110676,0.0,0.0,3,2,0,0,0,0,11,14
33628,25,white,Black,-0.72326446,1.7391162,0.035072032,0.1484291,0.36604622,0.3073428,0.0,0.0,3,2,0,0,0,0,7,10
33629,33,white,Black,0.057412624,3.4863515,-0.31181407,0.033902366,-0.12288523,0.18906608,0.0,0.0,3,1,0,0,0,0,10,13
33630,35,white,Black,0.23918188,3.317637,0.09705898,0.055042364,-0.028199,0.15638798,0.0,0.0,3,1,0,0,0,0,12,14
33631,33,white,Black,-0.008203387,3.140605,0.13561685,0.039590582,-0.033827662,0.07679313,0.0,0.0,3,1,0,0,0,0,11,13
33632,27,white,Black,-0.46892524,2.8509173,-0.07006134,0.07757408,-0.09981794,0.041428294,0.0,0.0,3,1,0,0,0,0,8,10
33633,39,white,Black,0.41819835,4.159996,0.02509222,0.05943075,-0.03803193,0.3903362,0.0,0.0,3,1,0,0,0,0,13,18
33634,27,white,Black,-0.19407427,2.4939837,-0.38489798,0.044038646,-0.19889516,0.07005997,0.0,0.0,3,1,0,0,0,0,8,9
33635,45,white,Black,0.47628123,3.510763,0.2893044,0.0873101,-0.19351985,0.215881,0.0,0.0,3,2,0,0,0,0,13,18
33636,37,white,Black,0.31714034,3.7051337,0.42930925,0.037883744,-0.1881768,0.1254929,0.0,0.0,3,1,0,0,0,0,12,16
33637,39,white,Black,0.024991274,3.0967872,0.08970547,0.013543966,0.09445805,0.02430038,0.0,0.0,3,2,0,0,1,1,11,17
33638,35,white,Black,-0.5934092,2.6267893,0.23627928,0.13594398,-0.049066823,0.10012048,0.0,0.0,3,2,0,0,0,0,10,13
33639,35,white,Black,-0.6669334,3.7424738,-0.32105637,0.13860814,-0.25814632,0.16311577,0.0,0.0,3,1,0,0,0,0,11,16
33640,29,white,Black,-1.0280542,3.0999787,-0.18253097,0.2976628,-0.67892843,0.019357132,0.0,0.0,3,1,0,0,0,0,8,12
33641,43,white,Black,1.1945591,3.4924939,0.23047014,0.23773827,-0.20115371,0.07164852,0.0,0.0,3,2,0,0,0,0,15,19
33642,49,white,Black,1.0054626,5.0585995,0.009099121,0.21289274,-0.03763644,0.43561506,0.0,0.0,3,1,0,0,0,0,17,22
33643,35,white,Black,-0.2464512,2.6839833,0.703354,0.17202947,-0.11232298,0.29698402,0.0,0.0,3,2,0,0,0,0,11,15
33644,25,white,Black,0.28146946,3.3178897,-1.0263495,0.07897152,0.0600214,0.080625854,0.0,0.0,2,1,0,1,0,1,11,10
33645,39,white,Black,0.39800835,3.0019221,-0.5463499,0.10590819,0.076847024,0.1275693,0.0,0.0,3,2,0,0,0,0,13,15
33646,53,white,Black,1.5592611,4.334321,0.33162138,0.28946853,-0.61997306,0.10391661,0.0,0.0,3,2,0,0,0,0,21,22
33647,37,white,Black,0.5469117,2.9309018,0.03673626,0.12846896,-0.18211937,0.18021148,0.0,0.0,3,2,0,0,0,0,12,18
33648,63,white,Black,3.1215553,6.11432,0.2026627,0.8665097,-0.16194694,0.62679076,0.0,0.0,3,1,0,0,0,0,27,27
33649,55,white,Black,2.3875883,5.4205136,0.06424427,0.6066385,0.014207769,0.36137053,0.0,0.0,3,1,0,0,0,0,23,25
33650,65,white,Black,2.8029013,5.2649918,0.4081458,0.804478,-0.20765853,0.35873812,0.0,0.0,3,2,0,0,0,0,28,27
33651,51,white,Black,1.7795923,3.9418266,0.2011448,0.3801278,-0.271895,0.15570961,0.0,0.0,3,2,0,0,0,0,20,20
33652,77,white,Black,5.343735,7.108386,-0.17373104,1.829726,0.2140526,0.903438,0.0,0.0,2,2,0,1,0,1,34,35
33653,67,white,Black,3.1325135,6.7143035,-0.1792945,0.84030676,0.13556243,0.7732379,0.0,0.0,3,1,0,0,0,0,27,31
33654,67,white,Black,3.316392,6.404722,-0.11573158,0.84277374,-0.07164667,0.51699483,0.0,0.0,3,1,0,0,0,0,29,30
33655,67,white,Black,4.5106773,6.3144355,0.2776761,1.4849658,-0.14385036,0.48605764,0.0,0.0,2,2,0,1,0,1,29,30
33656,91,white,Black,5.4301515,7.614602,0.10255001,1.5448076,-0.19487305,0.7363793,0.0,0.0,3,2,0,0,0,0,39,40
33657,65,white,Black,3.1102033,6.3669777,0.13201632,0.7306374,0.037712097,0.41861978,0.0,0.0,3,1,0,0,0,0,28,29
33658,59,white,Black,2.3734956,4.665143,0.20074183,0.5245257,0.19226876,0.17465183,0.0,0.0,3,2,0,0,0,0,25,23
33659,71,white,Black,3.501665,5.7762628,-0.18089022,0.76161647,-0.51696366,0.37873524,0.0,0.0,3,2,0,0,0,0,30,30
33660,59,white,Black,3.040773,4.674999,0.42408472,0.71879643,-0.024140457,0.28779966,0.0,0.0,3,2,0,0,0,0,25,23
33661,77,white,Black,4.167624,7.346166,0.04305854,0.96058667,-0.2063665,0.49986067,0.0,0.0,3,1,0,0,0,0,33,32
33662,45,white,Black,1.727886,3.399056,0.049149416,0.22355147,-0.06685786,0.8224048,0.0,0.0,3,2,0,0,0,0,18,18
33663,39,white,Black,0.8269019,3.0958967,-0.008253574,0.3384915,-0.4041588,1.2020527,0.0,0.0,3,2,0,0,0,0,16,17
33664,59,white,Black,2.3198857,4.8191223,0.19997177,0.41832256,-0.14204617,0.44501075,0.0,0.0,3,2,0,0,0,0,24,26
33665,63,white,Black,2.8341126,6.1951294,-0.26161265,0.7118642,-0.020321753,0.37084693,0.0,0.0,3,1,0,0,0,0,28,26
33666,71,white,Black,3.8767166,6.2452655,0.047855113,0.8635739,-0.1868499,0.59442616,0.0,0.0,3,2,0,0,0,0,32,34
33667,85,white,Black,5.7267084,7.096997,0.040682327,1.3715345,0.09451457,0.63150394,0.0,0.0,3,2,0,0,0,0,40,38
33668,63,white,Black,2.8266423,5.1379967,-0.00579226,0.5004457,0.0124003505,0.28771523,0.0,0.0,3,2,0,0,0,0,27,26
33669,49,white,Black,1.6278186,4.9238834,0.07522034,0.32774282,0.11062709,0.1304002,0.0,0.0,3,1,0,0,0,0,19,20
33670,77,white,Black,3.9838738,6.4449353,0.3046061,0.838549,0.035505522,0.45573133,0.0,0.0,3,2,0,0,0,0,34,31
33671,45,white,Black,1.6655176,3.3197396,0.2092648,0.17391643,-0.11616924,0.45785636,0.0,0.0,3,2,0,0,0,0,19,17
33672,67,white,Black,3.5504866,6.5087895,-0.14726324,0.67689276,-0.11610714,0.3933982,0.0,0.0,3,1,0,0,0,0,30,29
33673,67,white,Black,4.0753803,5.5330634,0.017061543,0.77364665,0.31788,0.41746256,0.0,0.0,3,2,0,0,0,0,30,28
33674,65,white,Black,3.0862694,6.2816744,-0.0701068,0.54473037,-0.060848117,0.3615285,0.0,0.0,3,1,0,0,0,0,27,26
33675,59,white,Black,1.7755258,4.5237904,0.0016457875,0.30474886,0.09133332,0.087236896,0.0,0.0,3,2,0,0,0,0,23,22
33676,73,white,Black,3.8580222,6.3481083,-0.11591254,0.8477413,-0.05591252,0.53944874,0.0,0.0,3,2,0,0,0,0,32,34
33677,51,white,Black,1.6114202,5.0960755,-0.21693233,0.353455,-0.116534576,0.14601335,0.0,0.0,3,1,0,0,0,0,20,21
33678,57,white,Black,2.1560855,4.6082034,0.02713164,0.3194107,0.01915116,0.13467808,0.0,0.0,3,2,0,0,0,1,24,23
33679,51,white,Black,1.7440629,4.9890976,0.29073748,0.31243202,-0.06246875,0.09320671,0.0,0.0,3,1,0,0,0,0,20,22
33680,79,white,Black,3.7468271,6.5516105,-0.076472685,0.65238655,-0.017601991,0.36296332,0.0,0.0,3,2,0,0,0,0,33,33
33681,55,white,Black,1.6993296,4.526542,-0.09101595,0.43543667,-0.04049379,0.23821689,0.0,0.0,3,2,0,0,0,0,22,21
33682,49,white,Black,1.4342246,3.619613,-0.2368095,0.33782274,-0.13249524,0.4739666,0.0,0.0,3,2,0,0,0,0,20,18
33683,67,white,Black,3.7712984,5.4700084,0.18361883,0.63859683,0.122360386,0.31003442,0.0,0.0,3,2,0,0,0,0,28,28
33684,67,white,Black,3.8691154,5.3168645,-0.0704937,0.63541555,-0.18214864,0.29873562,0.0,0.0,3,2,0,0,0,0,28,27
33685,53,white,Black,2.3922126,4.163721,-0.11026319,0.29046014,-0.25750726,0.2199873,0.0,0.0,3,2,0,0,0,0,20,22
33686,67,white,Black,3.2354112,5.4923334,0.084504664,0.6121322,0.064264715,0.26820666,0.0,0.0,3,2,0,0,0,0,29,28
33687,47,white,Black,1.3993845,4.5037374,0.13197172,0.23225588,-0.26578158,0.14680743,0.0,0.0,3,1,0,0,0,0,18,17
33688,49,white,Black,1.4729557,4.021191,-0.002222519,0.30710396,0.09673794,0.14528844,0.0,0.0,3,2,0,0,0,0,19,21
33689,83,white,Black,4.4027824,6.5237536,-0.023660932,0.83898306,0.017564075,0.5632813,0.0,0.0,3,2,0,0,1,0,35,33
33690,73,white,Black,3.9005928,6.8595657,-0.0120630525,0.6915217,0.03158813,0.63704646,0.0,0.0,3,1,0,0,0,0,32,32
33691,67,white,Black,3.8032212,5.2716837,-0.15805146,0.72323936,-0.12840554,0.40477842,0.0,0.0,3,2,0,0,0,0,31,27
33692,69,white,Black,3.4688854,6.2529135,0.07465093,0.5084603,-0.24273434,0.5837857,0.0,0.0,3,1,0,0,0,0,28,25
33693,75,white,Black,3.8659444,6.145087,-0.2791235,0.7575572,-0.17520028,0.39938554,0.0,0.0,3,2,0,0,0,0,33,32
33694,53,white,Black,1.6332321,5.0721526,0.16391061,0.31198108,-0.19427718,0.2224888,0.0,0.0,3,1,0,0,0,0,20,23
33695,65,white,Black,2.983964,6.578237,-0.23993869,0.58889705,-0.25860524,0.493057,0.0,0.0,3,1,0,0,0,0,27,30
33696,65,white,Black,3.290748,5.0581074,0.060852427,0.45174754,-0.021951914,0.1797871,0.0,0.0,3,2,0,0,0,0,26,26
33697,65,white,Black,2.8381972,5.2053084,0.010697821,0.47573972,-0.10172963,0.25363547,0.0,0.0,3,2,0,0,0,0,28,28
33698,51,white,Black,1.7053449,4.7099094,0.23092073,0.23258914,0.029940492,0.1350685,0.0,0.0,3,1,0,0,0,0,20,19
33699,63,white,Black,2.714612,5.1115365,0.07243264,0.38032776,-0.15963474,0.17661773,0.0,0.0,3,2,0,0,0,0,25,26
33700,69,white,Black,3.3409607,5.5996823,-0.057446044,0.5511672,-0.10966545,0.26189128,0.0,0.0,3,2,0,0,0,0,29,29
33701,59,white,Black,2.814396,4.3662615,-0.017551104,0.32969254,-0.094630666,0.28297865,0.0,0.0,3,2,0,0,0,0,24,22
33702,71,white,Black,4.184847,5.7523813,-0.013726394,0.8087477,0.10972781,0.4706578,0.0,0.0,3,2,0,0,0,0,33,29
33703,43,white,Black,1.5644646,3.3239794,0.16073166,0.24672101,-0.4535849,0.47302157,0.0,0.0,3,2,0,0,0,0,17,17
33704,71,white,Black,3.3169081,5.9463153,-0.042584985,0.64198107,-0.26744658,0.34841046,0.0,0.0,3,2,0,0,0,0,30,31
33705,69,white,Black,3.4462228,6.491782,-0.22210461,0.5510335,-0.16352259,0.46795818,0.0,0.0,3,1,0,0,0,0,30,28
33706,61,white,Black,2.4539104,5.1712756,0.15345556,0.46468502,-0.055157345,0.24033076,0.0,0.0,3,2,0,0,0,0,24,27
33707,67,white,Black,3.4178863,6.267792,0.034232028,0.51990676,-0.31624117,0.4346062,0.0,0.0,3,1,0,0,0,0,29,27
33708,75,white,Black,4.3324275,7.0720162,0.064450316,0.7859397,-0.09695102,0.6963367,0.0,0.0,3,1,0,0,0,0,33,30
33709,29,white,Black,-0.60558176,2.0866075,-0.2675719,0.48896968,0.07208429,0.5938167,0.0,0.0,3,2,0,0,2,0,9,12
33710,57,white,Black,2.323954,4.561693,-0.28719756,0.452294,-0.06690543,0.22485034,0.0,0.0,3,2,0,0,0,0,24,24
33711,77,white,Black,4.7988133,6.314184,-0.032229204,0.86649007,-0.1092981,0.48710513,0.0,0.0,3,2,0,0,0,0,32,34
33712,61,white,Black,2.4664314,5.0710616,-0.14516547,0.42486122,-0.00043423972,0.17251141,0.0,0.0,3,2,0,0,0,0,25,26
33713,77,white,Black,4.6638694,6.7268844,0.049619675,0.86272997,-0.22812998,0.49059224,0.0,0.0,3,2,0,0,0,0,34,36
33714,83,white,Black,5.000682,7.9146495,0.11868177,0.9432759,-0.08865552,0.98218524,0.0,0.0,3,1,0,0,0,0,38,37
33715,63,white,Black,2.8996725,5.2091947,0.013931632,0.4107799,0.040238656,0.152247,0.0,0.0,3,2,0,0,0,0,27,28
33716,101,white,Black,5.910578,8.628404,-0.24161215,1.2432969,-0.002867279,1.0180608,0.0,0.0,3,2,0,0,0,0,44,43
33717,65,white,Black,3.69205,5.310254,0.027131854,0.5473501,-0.041670084,0.27011356,0.0,0.0,3,2,0,0,0,0,26,27
33718,73,white,Black,3.553681,5.9683633,0.110418655,0.6153878,-0.108658314,0.28058824,0.0,0.0,3,2,0,0,0,0,31,32
33719,47,white,Black,1.0946696,3.604639,0.106265545,0.45234692,-0.025177997,0.37373936,0.0,0.0,3,2,0,0,0,0,18,18
33720,47,white,Black,1.5536304,4.5836916,0.1767398,0.3326476,-0.06039528,0.11447262,0.0,0.0,3,1,0,0,0,0,18,19
33721,69,white,Black,3.6946764,6.3851867,0.34286824,0.53533113,-0.43212855,0.3889029,0.0,0.0,3,1,0,0,0,0,31,28
33722,73,white,Black,4.198076,6.212136,-0.14972393,0.68195564,0.20750786,0.3231348,0.0,0.0,3,2,0,0,0,1,33,32
33723,69,white,Black,3.292161,5.6098065,0.167914,0.43008283,-0.00780682,0.18723617,0.0,0.0,3,2,0,0,0,0,28,31
33724,61,white,Black,2.5880513,5.9842057,0.06910583,0.45723808,-0.28136426,0.2238842,0.0,0.0,3,1,0,0,0,0,25,27
33725,41,white,Black,1.4155087,4.3783617,0.16730282,0.22781464,-0.25818396,0.26178646,0.0,0.0,2,1,0,1,0,1,18,13
33726,69,white,Black,3.8344688,5.832175,0.0069251196,0.5951622,-0.29439232,0.31624386,0.0,0.0,3,2,0,0,0,0,29,31
33727,75,white,Black,4.6830225,6.289731,0.048859246,0.80076426,-0.26407805,0.39074916,0.0,0.0,3,2,0,0,0,0,33,32
33728,47,white,Black,1.0315217,3.8346257,0.218213,0.44588637,-0.09891809,0.41052246,0.0,0.0,3,2,0,0,0,0,18,20
33729,29,white,Black,-0.53731656,2.6376061,-0.3643649,0.5528072,-0.1727145,0.4534925,0.0,0.0,3,1,1,0,2,0,7,12
33730,55,white,Black,2.879515,4.360015,0.0034932408,0.359019,-0.5083991,0.5433676,0.0,0.0,3,2,0,0,0,0,23,22
33731,55,white,Black,1.827941,4.317008,0.09978052,0.43491766,-0.2510126,0.33472797,0.0,0.0,3,2,0,0,0,0,22,22
33732,69,white,Black,3.2614713,5.700179,-0.14524087,0.52435917,-0.09395138,0.2858223,0.0,0.0,3,2,0,0,0,0,29,30
33733,65,white,Black,1.8410177,4.999316,0.24077792,0.31931198,-0.29502666,0.099121325,0.0,0.0,3,2,0,0,0,0,24,23
33734,63,white,Black,3.6095877,5.3751664,-0.23646474,0.55925983,-0.121734,0.29152486,0.0,0.0,3,2,0,0,0,0,28,27
33735,29,white,Black,-0.85052884,1.8771013,0.2802639,0.6289825,-0.020784924,0.7195063,0.0,0.0,3,2,0,0,2,0,7,10
33736,39,white,Black,-0.38106608,2.6675029,0.06468324,0.5538256,-0.08000304,0.38556266,0.0,0.0,3,2,0,0,1,1,11,14
33737,55,white,Black,2.0704637,4.386802,-0.0448637,0.2859951,-0.14744447,0.14012215,0.0,0.0,3,2,0,0,0,0,22,23
33738,59,white,Black,2.3922136,5.640802,-0.17467721,0.32796872,-0.002842081,0.34841773,0.0,0.0,3,1,0,0,0,0,23,22
33739,43,white,Black,0.93085074,3.2044172,0.06971021,0.3260907,-0.16614506,0.17365654,0.0,0.0,3,2,0,0,0,0,16,16
33740,35,white,Black,0.5085716,2.4432294,0.06841358,0.39644724,-0.22086506,0.24663603,0.0,0.0,3,2,0,0,0,0,14,13
