Episode,Steps,Winner,Active_Side,Black_Reward,White_Reward,Actor_Loss_Black,Critic_Loss_Black,Actor_Loss_White,Critic_Loss_White,Entropy_Black,Entropy_White,Black_Self_Dying_Count,White_Self_Dying_Count,Black_Kill_Count,White_Kill_Count,Black_Hit_Count,White_Hit_Count,White_Correct_Aim_Count,Black_Correct_Aim_Count
30050,99,white,Black,-2.6427007,0.37919593,-0.015320358,0.4540397,-0.441825,0.73120594,0.0,0.0,3,1,0,0,0,0,37,28
30051,53,white,Black,-2.4868648,0.4368214,-0.12393365,0.6597793,-0.364469,0.80379415,0.0,0.0,3,1,0,0,1,0,14,20
30052,72,black,Black,0.49087757,-2.4917698,-0.084726065,0.96754235,-0.6007948,0.66622007,0.0,0.0,1,3,0,0,1,1,20,23
30053,82,black,Black,0.38612503,-2.4029522,0.15587318,0.97331554,-0.42693868,0.5954338,0.0,0.0,1,3,0,0,0,2,30,26
30054,101,white,Black,-2.1258686,-0.62073994,-0.032448787,0.13111271,-0.4666005,0.10784704,0.0,0.0,3,2,0,0,0,0,46,33
30055,71,white,Black,-2.109079,-0.5903046,-0.21833335,0.28139773,-0.07106988,0.12087062,0.0,0.0,3,2,0,0,0,0,26,19
30056,35,white,Black,-3.057015,1.4579273,-0.10746834,0.8289093,-0.41286838,1.1000938,0.0,0.0,3,0,0,0,0,0,10,9
30057,100,black,Black,0.95777136,-1.9279913,0.14440659,1.4193847,-0.60832524,0.22917804,0.0,0.0,0,3,0,1,1,2,39,29
30058,89,white,Black,-2.041894,-0.5159371,-0.033744983,0.08014023,-0.6275701,0.11651253,0.0,0.0,3,2,0,0,1,1,29,27
30059,87,white,Black,-2.1481314,-0.50939596,-0.10934804,0.26510277,0.07177415,0.18823133,0.0,0.0,3,2,0,0,0,1,27,24
30060,75,white,Black,-1.609153,-0.09003961,0.0217241,0.07298087,-0.010775438,0.42679778,0.0,0.0,2,2,0,1,0,0,26,26
30061,67,white,Black,-2.6248658,0.520082,-0.16791764,0.3640675,-0.118896656,0.61165994,0.0,0.0,3,1,0,0,0,1,18,20
30062,102,black,Black,-0.6486347,-2.1290617,0.14931667,0.32515642,-0.0025375965,0.35941285,0.0,0.0,2,3,0,0,0,0,37,28
30063,86,black,Black,0.37278706,-2.6082575,-0.13369459,1.0251518,0.14729936,0.72307,0.0,0.0,1,3,0,0,0,0,33,27
30064,52,black,Black,1.7211076,-2.8661332,-0.21493568,1.8953737,0.21686858,1.0957114,0.0,0.0,0,3,0,0,3,2,15,19
30065,76,black,Black,-0.621644,-2.098178,0.07845587,0.35274455,0.046206776,0.41113263,0.0,0.0,2,3,0,0,0,0,24,26
30066,87,white,Black,-2.1318417,-0.60477614,-0.36606342,0.31522018,0.032840375,0.11053296,0.0,0.0,3,2,0,0,0,0,30,31
30067,80,black,Black,0.8673542,-2.003253,-0.27449107,1.2261595,-0.20711604,0.22767751,0.0,0.0,0,3,0,1,0,1,18,21
30068,72,black,Black,1.4041549,-2.9951646,0.0940916,1.6588186,0.36843702,0.94632983,0.0,0.0,0,3,0,0,0,1,23,18
30069,74,black,Black,1.3973209,-3.0901506,-0.054436862,1.5689758,0.41902325,1.049088,0.0,0.0,0,3,0,0,0,0,20,29
30070,69,white,Black,-1.6266546,0.013496637,-0.053661074,0.028484061,-0.45734063,0.27614814,0.0,0.0,2,2,0,1,0,1,17,19
30071,66,black,Black,-0.58734727,-2.0848742,-0.22653528,0.15892908,0.033435605,0.3383832,0.0,0.0,2,3,0,0,0,0,25,21
30072,71,white,Black,-2.1378005,-0.58835363,0.10629193,0.13452013,0.10023466,0.076271,0.0,0.0,3,2,0,0,0,0,18,21
30073,94,black,Black,-0.63179076,-2.118283,-0.14338559,0.16072576,0.074598335,0.27298912,0.0,0.0,2,3,0,0,0,0,33,32
30074,93,white,Black,-2.656111,0.38967973,-0.16318065,0.3598853,-0.304734,0.595398,0.0,0.0,3,1,0,0,0,0,29,28
30075,94,black,Black,0.3522684,-2.6137445,-0.00868495,0.8551295,0.17828317,0.5832017,0.0,0.0,1,3,0,0,0,0,34,33
30076,91,white,Black,-2.14208,-0.613094,0.015302098,0.21434407,0.011045838,0.1185554,0.0,0.0,3,2,0,0,0,0,30,28
30077,71,white,Black,-2.107028,-0.5919577,-0.4220413,0.21693054,0.04552218,0.20828074,0.0,0.0,3,2,0,0,0,0,24,18
30078,79,white,Black,-1.5306156,0.013092756,-0.124978736,0.07855242,-0.5416057,0.3629342,0.0,0.0,2,2,0,1,1,1,25,33
30079,82,black,Black,-0.6216793,-2.1053116,0.08288937,0.15045407,0.08909914,0.26325577,0.0,0.0,2,3,0,0,0,0,28,28
30080,58,black,Black,-0.57883775,-2.0806527,-0.18928903,0.13052729,-0.32014203,0.3204316,0.0,0.0,2,3,0,0,0,0,20,21
30081,64,black,Black,0.3818915,-2.5825052,-0.6184508,0.81541395,-0.3727405,0.5567158,0.0,0.0,1,3,0,0,0,0,15,24
30082,70,black,Black,0.40398306,-2.4899342,0.416288,0.9131856,0.104102544,0.6396282,0.0,0.0,1,3,0,0,0,1,26,21
30083,97,white,Black,-2.1580446,-0.6129104,-0.1959016,0.21715719,-0.35874137,0.13833229,0.0,0.0,3,2,0,0,0,0,35,38
30084,97,white,Black,-2.6457615,0.3864618,-0.2739731,0.44001868,-0.6366679,0.57975703,0.0,0.0,3,1,0,0,0,0,36,28
30085,87,white,Black,-2.6427233,0.40012002,-0.22254919,0.3935096,-0.6827029,0.58262414,0.0,0.0,3,1,0,0,0,0,29,30
30086,50,black,Black,-0.5812371,-2.0703285,-0.2227481,0.16340554,-0.3167363,0.39070618,0.0,0.0,2,3,0,0,0,0,16,16
30087,55,white,Black,-2.6185944,0.433253,-0.09971666,0.44842008,-0.40350226,0.39613116,0.0,0.0,3,1,0,0,0,0,11,16
30088,50,black,Black,1.4323978,-2.8669217,0.06461289,1.5020047,-0.4927692,0.9925182,0.0,0.0,0,3,0,0,0,2,18,15
30089,47,white,Black,-2.1037836,-0.45167357,-0.17799814,0.121510796,-0.16671176,0.078429624,0.0,0.0,3,2,0,0,0,1,9,22
30090,86,black,Black,0.37890267,-2.613533,0.1829536,0.9098356,-0.20438735,0.73205435,0.0,0.0,1,3,0,0,0,0,30,18
30091,87,white,Black,-2.6621299,0.39610183,-0.09128189,0.28474703,-0.49907306,0.38644284,0.0,0.0,3,1,0,0,0,0,20,20
30092,63,white,Black,-2.1369944,-0.5735967,-0.49355087,0.233397,-0.6702711,0.18271893,0.0,0.0,3,2,0,0,0,0,10,22
30093,73,white,Black,-2.1597476,-0.5857854,0.20132825,0.08859417,-0.4357748,0.052537624,0.0,0.0,3,2,0,0,0,0,15,24
30094,41,white,Black,-2.5872402,0.4463064,-0.44583076,0.5937217,-0.752639,0.5571422,0.0,0.0,3,1,0,0,0,0,8,12
30095,89,white,Black,-2.558607,0.3739019,0.14693926,0.16618952,-0.40921828,0.29725635,0.0,0.0,3,1,0,0,1,0,22,23
30096,77,white,Black,-2.645885,0.39681822,-0.25290033,0.3264537,-0.5439389,0.40537763,0.0,0.0,3,1,0,0,0,0,18,16
30097,81,white,Black,-2.6504664,0.39378744,-0.102688394,0.25846565,-0.56673604,0.33562452,0.0,0.0,3,1,0,0,0,0,21,20
30098,87,white,Black,-2.664307,0.3786397,-0.086504936,0.20695049,-0.643821,0.29685026,0.0,0.0,3,1,0,0,0,0,21,15
30099,71,white,Black,-2.1347756,-0.6027856,-0.03136497,0.12017621,-0.3652397,0.09179521,0.0,0.0,3,2,0,0,0,0,14,13
30100,49,white,Black,-2.3850207,0.43790424,-0.017549133,0.15028693,-0.36775413,0.29638198,0.0,0.0,3,1,0,0,2,0,12,14
30101,45,white,Black,-2.5964231,0.44153178,-0.0818435,0.2032168,-0.55510896,0.33538917,0.0,0.0,3,1,0,0,0,0,8,9
30102,49,white,Black,-2.593351,0.43280852,0.10501404,0.21816793,-0.067109026,0.26587144,0.0,0.0,3,1,0,0,0,0,10,7
30103,49,white,Black,-0.98830545,0.62421006,0.16240905,0.22601952,-0.12935527,0.3798952,0.0,0.0,1,2,0,2,1,2,12,6
30104,74,black,Black,0.56888723,-2.602053,0.37164497,1.6226066,-0.52606684,1.1117738,0.0,0.0,1,3,0,0,2,0,13,13
30105,67,white,Black,-2.625327,0.4176969,-0.372259,0.03266369,-0.28515872,0.11408399,0.0,0.0,3,1,0,0,0,0,15,17
30106,54,black,Black,0.41069573,-2.5725431,0.024358679,1.775405,-0.25094283,1.4926478,0.0,0.0,1,3,0,0,0,0,14,11
30107,63,white,Black,-1.8323965,-0.47667283,-0.00694111,0.091723554,-0.7119336,0.079060234,0.0,0.0,3,2,0,0,3,1,13,19
30108,65,white,Black,-2.617843,0.4267211,0.3674184,0.02727451,-0.43349105,0.113942295,0.0,0.0,3,1,0,0,0,0,18,22
30109,59,white,Black,-2.6096773,0.42650932,0.110068575,0.032926545,-0.19895238,0.09335191,0.0,0.0,3,1,0,0,0,0,14,17
30110,67,white,Black,-2.6249242,0.41293854,-0.20193408,0.04044018,-0.5139512,0.08879626,0.0,0.0,3,1,0,0,0,0,15,18
30111,77,white,Black,-2.6487405,0.39252102,-0.10174712,0.032830093,-0.3583776,0.07126966,0.0,0.0,3,1,0,0,0,0,17,8
30112,35,white,Black,-2.5616672,0.4553051,0.12001724,0.3037907,-0.17104645,0.4514838,0.0,0.0,3,1,0,0,0,0,10,7
30113,49,white,Black,-2.5921829,0.44419867,-0.26165405,0.02460329,-0.46768236,0.06695693,0.0,0.0,3,1,0,0,0,0,12,20
30114,65,white,Black,-2.6135466,0.42097777,-0.12770832,0.01638555,-0.42320752,0.03900211,0.0,0.0,3,1,0,0,0,0,18,22
30115,53,white,Black,-2.1021266,-0.56944025,-0.0055546938,0.062562585,-0.3631623,0.17222005,0.0,0.0,3,2,0,0,0,0,13,21
30116,39,white,Black,-2.5799437,0.45046145,-0.036085226,0.018095285,-0.40475985,0.028450137,0.0,0.0,3,1,0,0,0,0,7,10
30117,59,white,Black,-2.6100712,0.4236526,-0.31192738,0.013091495,-0.48016527,0.020124875,0.0,0.0,3,1,0,0,0,0,14,14
30118,73,white,Black,-2.6191154,0.40708917,-0.07994466,0.016857056,-0.38006654,0.024265975,0.0,0.0,3,1,0,0,0,0,19,18
30119,63,white,Black,-2.1225533,-0.58348393,0.16713703,0.13304791,-0.04160075,0.30070463,0.0,0.0,3,2,0,0,0,0,12,15
30120,59,white,Black,-2.0077455,-0.4894125,-0.08984626,0.06928401,-0.61488265,0.25724092,0.0,0.0,3,2,0,0,1,1,14,13
30121,51,white,Black,-2.5854914,0.42960298,-0.294224,0.030892737,0.049401987,0.014444832,0.0,0.0,3,1,0,0,0,0,12,12
30122,67,black,Black,0.9739628,-2.094677,0.17926855,2.1693609,-0.42078498,1.3313874,0.0,0.0,1,2,1,0,1,0,17,15
30123,55,white,Black,-2.599457,0.5162816,-0.08339061,0.019777419,-0.3471871,0.023657072,0.0,0.0,3,1,0,0,0,1,14,12
30124,87,white,Black,-2.0661106,-0.6214762,-0.066942476,0.12109211,-0.27744728,0.28073767,0.0,0.0,3,2,0,0,1,0,20,15
30125,67,white,Black,-2.1173286,0.9051783,-0.40089726,0.0440649,-0.37248504,0.13572441,0.0,0.0,2,1,0,1,0,0,18,9
30126,81,white,Black,-2.658461,0.4022256,0.091630146,0.018755512,-0.4605879,0.021895649,0.0,0.0,3,1,0,0,0,0,17,25
30127,43,white,Black,-2.5900087,0.43475622,0.007281737,0.10249516,-0.24274608,0.089027695,0.0,0.0,3,1,0,0,0,0,7,7
30128,51,white,Black,-1.2867644,-0.060476243,0.119755015,0.47036955,-0.5981784,0.093899995,0.0,0.0,3,1,1,0,3,0,15,18
30129,57,white,Black,-2.1103268,-0.57631695,-0.25367495,0.0058581666,-0.7464959,0.2704403,0.0,0.0,3,2,0,0,0,0,13,15
30130,43,white,Black,-2.5749445,0.4408933,0.18150459,0.06318973,-0.5397129,0.02774653,0.0,0.0,3,1,0,0,0,0,11,9
30131,60,black,Black,0.3923657,-2.5735295,-0.03400329,1.7276055,-0.26873824,1.7427657,0.0,0.0,1,3,0,0,0,0,15,22
30132,63,white,Black,-2.5135639,0.40819728,0.11165631,0.053566024,-0.3967786,0.025177533,0.0,0.0,3,1,0,0,1,0,17,11
30133,76,black,Black,0.4649393,-2.611626,0.12238776,1.6349821,-0.08959943,1.6744546,0.0,0.0,1,3,0,0,1,0,17,11
30134,77,white,Black,-2.638833,0.4024946,0.040918253,0.030004574,-0.16989657,0.036562823,0.0,0.0,3,1,0,0,0,0,16,22
30135,53,white,Black,-2.502218,0.43735248,0.102155335,0.045927152,-0.6731039,0.06330672,0.0,0.0,3,1,0,0,1,0,13,21
30136,67,white,Black,-2.5168903,0.42002004,-0.029148158,0.022402108,-0.45770875,0.039056417,0.0,0.0,3,1,0,0,1,0,19,25
30137,69,white,Black,-2.63244,0.41757607,-0.28492242,0.03782354,-0.7255885,0.05022465,0.0,0.0,3,1,0,0,0,0,17,22
30138,69,white,Black,-2.14203,-0.59539247,-0.13735226,0.10562477,-0.16065463,0.1755062,0.0,0.0,3,2,0,0,0,0,15,15
30139,82,black,Black,-0.63667667,-2.0066047,-0.00068129564,0.94568783,-0.3178544,1.2460728,0.0,0.0,2,3,0,0,0,1,24,21
30140,55,white,Black,-2.6051905,0.4325779,0.009100846,0.044516105,-0.70837176,0.054508083,0.0,0.0,3,1,0,0,0,0,14,18
30141,76,black,Black,0.36990833,-2.5050378,0.19289948,1.6689682,-0.30577826,1.5851775,0.0,0.0,1,3,0,0,0,1,21,14
30142,59,white,Black,-2.6328053,0.42092496,0.2321312,0.040671144,-0.39451048,0.05571197,0.0,0.0,3,1,0,0,0,0,11,17
30143,45,white,Black,-2.582895,0.44695967,0.09456444,0.039692122,-0.6061815,0.038193516,0.0,0.0,3,1,0,0,0,0,10,18
30144,53,white,Black,-2.4968765,0.44164747,0.014717244,0.029616414,-0.3710856,0.06495066,0.0,0.0,3,1,0,0,1,0,15,22
30145,61,white,Black,-1.6129103,0.021360815,0.21333498,0.13808967,-0.3770712,0.08392945,0.0,0.0,2,2,0,1,0,1,16,19
30146,61,white,Black,-2.11238,-0.48295933,0.157871,0.08505736,-0.41721287,0.15106998,0.0,0.0,3,2,0,0,0,1,13,15
30147,53,white,Black,-2.0952337,-0.57042146,0.03509956,0.031149061,-0.22803794,0.17713976,0.0,0.0,3,2,0,0,0,0,14,16
30148,50,black,Black,0.40556532,-2.469429,-0.13956268,1.7131479,-0.36959937,1.5366596,0.0,0.0,1,3,0,0,0,1,8,15
30149,66,black,Black,0.37931472,-2.5996282,0.04193803,1.6363349,-0.05567912,1.5865052,0.0,0.0,1,3,0,0,0,0,13,11
30150,62,black,Black,-0.11675316,-1.4896729,0.021602385,1.0268852,-0.51001,0.68176144,0.0,0.0,1,3,0,1,0,1,15,16
30151,69,white,Black,-2.629071,0.4105574,-0.3777394,0.04815845,-0.25447565,0.09546937,0.0,0.0,3,1,0,0,0,0,16,18
30152,73,white,Black,-2.1062665,-0.49169344,-0.06209621,0.19588698,-0.14703242,0.09464769,0.0,0.0,3,2,0,0,0,1,28,19
30153,60,black,Black,0.40194142,-2.4817152,0.21283206,1.648069,0.03484303,1.4367988,0.0,0.0,1,3,0,0,0,1,18,18
30154,76,black,Black,0.36194748,-2.600094,0.20532916,1.5912098,-0.034721576,1.4057199,0.0,0.0,1,3,0,0,0,0,18,19
30155,63,white,Black,-2.5206265,0.42783403,-0.22183603,0.033280555,-0.31240496,0.10916045,0.0,0.0,3,1,0,0,1,0,15,24
30156,59,white,Black,-2.1180289,-0.47358966,0.2799935,0.07186742,-0.22319148,0.11973955,0.0,0.0,3,2,0,0,0,1,13,19
30157,67,white,Black,-2.1316679,-0.48480296,0.19495599,0.016209554,-0.681309,0.053643115,0.0,0.0,3,2,0,0,0,1,14,22
30158,84,black,Black,0.34521878,-2.604059,0.072247095,1.4299198,-0.14938581,1.170018,0.0,0.0,1,3,0,0,0,0,16,24
30159,65,white,Black,-2.1327934,-0.5866612,-0.041443765,0.020611241,-0.26431406,0.05186485,0.0,0.0,3,2,0,0,0,0,12,13
30160,73,white,Black,-2.1460938,-0.5956334,0.015986778,0.041128907,-0.13412434,0.060915556,0.0,0.0,3,2,0,0,0,0,15,17
30161,56,black,Black,0.3965574,-2.5798557,-0.24762699,1.4847969,0.19401047,1.2744787,0.0,0.0,1,3,0,0,0,0,13,12
30162,82,black,Black,-0.60924566,-2.1081262,-0.099295735,0.43348625,-0.11948762,0.7097582,0.0,0.0,2,3,0,0,0,0,30,21
30163,72,black,Black,0.36155534,-2.5946462,0.21004874,1.4590336,-0.13494688,1.1847038,0.0,0.0,1,3,0,0,0,0,13,20
30164,67,white,Black,-2.620403,0.5201355,0.16965,0.1518334,-0.49135873,0.29691708,0.0,0.0,3,1,0,0,0,1,15,18
30165,85,white,Black,-2.1674361,-0.61191297,0.02342304,0.047727823,-0.4307765,0.01654316,0.0,0.0,3,2,0,0,0,0,18,16
30166,46,black,Black,0.41111636,-2.5649395,-0.23718162,1.202236,-0.7114714,0.9965157,0.0,0.0,1,3,0,0,0,0,10,13
30167,75,white,Black,-2.606924,0.40344018,-0.1963019,0.15151417,-0.35021168,0.2639707,0.0,0.0,3,1,0,0,0,0,28,13
30168,75,white,Black,-1.60128,-0.10115212,0.14789435,0.019516462,-0.055111136,0.19523376,0.0,0.0,2,2,0,1,0,0,29,13
30169,74,black,Black,0.67283046,-2.6043339,-0.24963905,1.6281943,-0.015637115,1.1322676,0.0,0.0,1,3,0,0,3,0,19,16
30170,60,black,Black,0.8928195,-1.8789573,0.10393394,1.6805159,-0.32921505,0.6807473,0.0,0.0,0,3,0,1,0,2,16,21
30171,57,white,Black,-1.4946076,-0.074355245,-0.13464154,0.05952873,-0.2740334,0.22134197,0.0,0.0,2,2,0,1,1,0,17,17
30172,49,white,Black,-2.099787,-0.5668348,0.34885117,0.08591275,-0.14988439,0.023017272,0.0,0.0,3,2,0,0,0,0,10,14
30173,43,white,Black,-2.58642,0.5444992,-0.031006726,0.37348577,-0.43586212,0.52933013,0.0,0.0,3,1,0,0,0,1,9,11
30174,97,white,Black,-2.1911247,-0.6264515,-0.053291477,0.078819625,-0.20123537,0.05329788,0.0,0.0,3,2,0,0,0,0,20,20
30175,66,black,Black,0.39265203,-2.5874488,-0.0757688,1.293553,-0.22845002,1.0609394,0.0,0.0,1,3,0,0,0,0,17,18
30176,59,white,Black,-2.0952744,-0.47274637,0.043212667,0.119376756,-0.010175639,0.066975996,0.0,0.0,3,2,0,0,0,1,21,19
30177,53,white,Black,-2.0799782,-0.466488,-0.12001949,0.25282568,-0.43215913,0.10788062,0.0,0.0,3,2,0,0,0,1,18,16
30178,63,white,Black,-2.1006072,-0.5821917,-0.06021887,0.08353687,0.335914,0.056882266,0.0,0.0,3,2,0,0,0,0,22,14
30179,58,black,Black,-0.59764636,-2.074753,0.07850315,0.3187646,-0.38086507,0.49642447,0.0,0.0,2,3,0,0,0,0,16,21
30180,68,black,Black,0.5035934,-2.4870715,0.1176706,1.3361475,-0.29355893,0.8975202,0.0,0.0,1,3,0,0,1,1,22,25
30181,46,black,Black,1.5388445,-2.8608055,-0.085306086,1.910776,-0.047049545,1.1480578,0.0,0.0,0,3,0,0,1,2,19,16
30182,46,black,Black,1.4366697,-3.0671394,-0.1863643,1.7337693,0.35629168,1.1467074,0.0,0.0,0,3,0,0,0,0,16,17
30183,39,white,Black,-2.0680614,-0.5521823,-0.26639372,0.3037139,-0.6454177,0.12343673,0.0,0.0,3,2,0,0,0,0,10,12
30184,51,white,Black,-2.0848522,-0.56359947,0.2519011,0.2328965,-0.0035949708,0.09439622,0.0,0.0,3,2,0,0,0,0,17,17
30185,52,black,Black,1.4331628,-3.0723424,-0.16007188,1.702991,0.20148315,1.1042638,0.0,0.0,0,3,0,0,0,0,19,15
30186,61,white,Black,-2.1119797,-0.5803852,0.113811985,0.12972708,0.12997577,0.086765625,0.0,0.0,3,2,0,0,0,0,16,19
30187,52,black,Black,1.4236346,-3.0671773,-0.028664809,1.7370136,0.22093718,1.09925,0.0,0.0,0,3,0,0,0,0,14,15
30188,63,white,Black,-2.1306121,-0.58225405,0.0043791533,0.1983994,-0.1490529,0.093135096,0.0,0.0,3,2,0,0,0,0,15,18
30189,61,white,Black,-2.1003518,-0.5763761,-0.3352001,0.37593305,0.21969706,0.19372599,0.0,0.0,3,2,0,0,0,0,19,22
30190,58,black,Black,1.4146358,-3.079664,-0.22664228,1.7100755,0.2997422,1.0025301,0.0,0.0,0,3,0,0,0,0,20,18
30191,52,black,Black,1.4030805,-3.0757732,-0.058699865,1.6979356,0.45070177,0.9501505,0.0,0.0,0,3,0,0,0,0,11,15
30192,42,black,Black,-0.07608235,-1.4545512,-0.25873616,0.63204384,-0.019171033,0.10214845,0.0,0.0,1,3,0,1,0,1,12,16
30193,68,black,Black,0.28675026,-1.4881954,-0.24436875,0.64044714,-0.05099709,0.028043909,0.0,0.0,1,3,0,1,4,1,14,20
30194,52,black,Black,1.5268093,-2.8696089,-0.17836182,1.6744211,0.8877417,0.8746052,0.0,0.0,0,3,0,0,1,2,12,17
30195,54,black,Black,-0.5924566,-2.0715528,-0.024916897,0.112480305,0.23117334,0.2316613,0.0,0.0,2,3,0,0,0,0,12,19
30196,76,black,Black,1.3619931,-3.1026793,0.36199895,1.6729155,0.20931208,0.8810476,0.0,0.0,0,3,0,0,0,0,18,20
30197,60,black,Black,0.3951447,-2.5831358,0.10970187,0.727352,0.15335356,0.41063124,0.0,0.0,1,3,0,0,0,0,13,19
30198,39,white,Black,-1.9835486,-0.5564052,-0.2427303,0.26921958,-0.17141426,0.25275654,0.0,0.0,3,2,0,0,1,0,8,10
30199,62,black,Black,1.4035977,-3.0862675,-0.19434643,1.4478763,0.29880384,0.8552949,0.0,0.0,0,3,0,0,0,0,16,16
30200,56,black,Black,-0.10146463,-1.4757245,0.14681135,0.43881133,-0.055733614,0.04966683,0.0,0.0,1,3,0,1,0,1,10,17
30201,48,black,Black,-0.5936425,-1.9643604,-0.013092835,0.08269321,0.15483618,0.19665428,0.0,0.0,2,3,0,0,0,1,8,14
30202,58,black,Black,1.4173024,-3.0778284,-0.023672597,1.4471052,-0.10016836,0.88294166,0.0,0.0,0,3,0,0,0,0,16,18
30203,66,black,Black,-0.0027952194,-1.4880946,-0.96337605,0.21775569,0.040245257,0.030710842,0.0,0.0,1,3,0,1,1,1,19,17
30204,52,black,Black,1.505449,-2.8735871,-0.09106754,1.4014208,0.12575977,0.47941098,0.0,0.0,0,3,0,0,1,2,12,15
30205,56,black,Black,0.39555663,-2.5724437,-0.020950181,0.5328025,-0.23878916,0.46886608,0.0,0.0,1,3,0,0,0,0,12,17
30206,54,black,Black,1.4174368,-2.8714423,-0.23121417,1.1674639,-0.16410647,0.5140626,0.0,0.0,0,3,0,0,0,2,14,16
30207,64,black,Black,0.78611934,-2.3792236,0.031491637,0.55274445,0.15604377,0.21317542,0.0,0.0,1,3,0,0,4,2,16,23
30208,52,black,Black,1.5189923,-2.867768,-0.2308602,1.1191075,0.28390905,0.4465952,0.0,0.0,0,3,0,0,1,2,17,18
30209,44,black,Black,0.43467817,-0.9613877,-0.09650309,0.25038493,-0.040072095,0.41571343,0.0,0.0,0,3,0,2,0,1,12,12
30210,42,black,Black,1.8425156,-2.7562568,-0.34065956,1.1869192,0.53206116,0.3715776,0.0,0.0,0,3,0,0,4,3,15,15
30211,56,black,Black,0.40190905,-2.5732865,-0.00779438,0.43982765,-0.31144577,0.37979665,0.0,0.0,1,3,0,0,0,0,11,22
30212,52,black,Black,1.4296459,-3.0686579,-0.07463279,0.93071526,0.16401672,0.5242576,0.0,0.0,0,3,0,0,0,0,17,14
30213,78,black,Black,-0.026246965,-2.0964017,-0.19493553,0.10443819,-0.052592132,0.021023106,0.0,0.0,2,3,0,0,6,0,18,29
30214,100,black,Black,1.5511442,-2.8230574,0.011056824,0.72131467,0.15331253,0.19992363,0.0,0.0,0,3,0,0,2,3,31,28
30215,61,white,Black,-2.1197445,-0.5794947,0.07408548,0.924254,-0.37930757,0.5181154,0.0,0.0,3,2,0,0,0,0,12,20
30216,50,black,Black,1.9160532,-2.8594694,-0.20640884,1.0239816,0.18347809,0.3406312,0.0,0.0,0,3,0,0,5,2,12,20
30217,67,white,Black,-2.1394458,-0.58209646,-0.27348006,1.1270343,-0.019409887,0.7044588,0.0,0.0,3,2,0,0,0,0,12,24
30218,75,white,Black,-2.153597,-0.5931083,0.13602623,0.97470325,-0.28378898,0.60245335,0.0,0.0,3,2,0,0,0,0,15,28
30219,48,black,Black,1.5208102,-2.962429,-0.44639954,0.72940564,0.37809953,0.3048831,0.0,0.0,0,3,0,0,1,1,13,17
30220,42,black,Black,1.4388201,-2.9524832,-0.19696127,0.61594296,0.4608546,0.24655879,0.0,0.0,0,3,0,0,0,1,13,17
30221,60,black,Black,0.913473,-2.0801404,-0.30586445,0.2108276,0.16704825,0.029666116,0.0,0.0,0,3,0,1,0,0,17,17
30222,56,black,Black,0.39637685,-2.5737221,0.50185835,0.123484455,0.029611418,0.118463635,0.0,0.0,1,3,0,0,0,0,11,16
30223,56,black,Black,1.4150771,-2.9699953,-0.13846077,0.5280569,0.1016283,0.21542215,0.0,0.0,0,3,0,0,0,1,16,18
30224,75,white,Black,-1.6410398,-0.49323952,-0.23087113,1.0018592,-0.113650866,0.94557476,0.0,0.0,3,2,0,0,5,1,15,22
30225,46,black,Black,1.4339077,-3.0577703,-0.51540214,0.55913585,0.38338387,0.25727674,0.0,0.0,0,3,0,0,0,0,15,17
30226,77,white,Black,-2.1559696,-0.59289944,-0.20603955,1.2214358,0.0004884569,0.81189513,0.0,0.0,3,2,0,0,0,0,15,24
30227,68,black,Black,1.6025867,-2.9840598,-0.24581696,0.50969154,-0.025702758,0.1541001,0.0,0.0,0,3,0,0,2,1,22,23
30228,58,black,Black,1.4046112,-3.080177,-0.08646603,0.4350286,0.2055376,0.1468112,0.0,0.0,0,3,0,0,0,0,10,16
30229,81,white,Black,-2.1808624,-0.60131943,0.15053944,1.2219748,-0.36036342,0.6922945,0.0,0.0,3,2,0,0,0,0,9,24
30230,57,white,Black,-2.1298175,-0.5741335,-0.38785744,1.3606443,-0.48352057,0.90257436,0.0,0.0,3,2,0,0,0,0,11,14
30231,58,black,Black,-0.10976243,-1.4740466,0.05829469,0.038745675,-0.18651575,0.20675877,0.0,0.0,1,3,0,1,0,1,14,20
30232,46,black,Black,1.6382896,-2.8586338,-0.11154225,0.5691171,0.06648172,0.08586982,0.0,0.0,0,3,0,0,2,2,15,14
30233,72,black,Black,1.5902956,-2.8961115,-0.030703545,0.47327736,0.15796739,0.052164398,0.0,0.0,0,3,0,0,2,2,21,20
30234,57,white,Black,-2.1059334,-0.46967793,0.0656168,1.3971642,-0.17169107,0.9587024,0.0,0.0,3,2,0,0,0,1,14,22
30235,90,black,Black,1.4506538,-3.0109568,0.3462783,0.3312816,0.020942476,0.2419545,0.0,0.0,0,3,0,0,1,1,25,32
30236,58,black,Black,1.4277695,-3.0740407,-0.22526893,0.36266294,-0.018705433,0.16867378,0.0,0.0,0,3,0,0,0,0,22,20
30237,50,black,Black,1.8242804,-2.9602406,-0.55325514,0.65202683,0.015282287,0.18055867,0.0,0.0,0,3,0,0,4,1,15,18
30238,69,white,Black,-2.6245675,0.42257017,0.283854,1.5141549,-0.50723237,1.4969285,0.0,0.0,3,1,0,0,0,0,18,26
30239,69,white,Black,-2.103334,-0.58127904,-0.02787334,1.5589781,-0.6312057,0.933723,0.0,0.0,3,2,0,0,0,0,23,29
30240,66,black,Black,0.31589633,-1.4826269,-0.3056718,0.04893987,-0.34362796,0.2621681,0.0,0.0,1,3,0,1,4,1,26,22
