Episode,Steps,Winner,Active_Side,Black_Reward,White_Reward,Actor_Loss_Black,Critic_Loss_Black,Actor_Loss_White,Critic_Loss_White,Entropy_Black,Entropy_White
1701,6,black,Black,0.97,-4.03,2.9048839,0.057693396,0.0,0.0,0.39111456,0.0
1702,6,black,Black,-0.030000000000000027,-4.03,-2.2317088,0.21219034,0.0,0.0,0.2509009,0.0
1703,6,black,Black,0.97,-4.03,-1.5107558,0.05855782,0.0,0.0,0.31495824,0.0
1704,6,black,Black,0.97,-4.03,-2.6210706,0.058739375,0.0,0.0,0.409858,0.0
1705,6,black,Black,0.97,-4.03,-2.134346,0.058045864,0.0,0.0,0.16824563,0.0
1706,6,black,Black,-0.030000000000000027,-4.03,-2.5772061,0.21376555,0.0,0.0,0.28708696,0.0
1707,6,black,Black,0.97,-4.03,-2.481677,0.057957742,0.0,0.0,1.0877668,0.0
1708,6,black,Black,-0.030000000000000027,-4.03,-2.5007298,0.21503203,0.0,0.0,0.29795265,0.0
1709,8,black,Black,-1.04,-4.04,0.89432395,0.942137,0.0,0.0,0.74167967,0.0
1710,6,black,Black,0.97,-4.03,-3.1463253,0.063348584,0.0,0.0,1.0038279,0.0
1711,6,black,Black,0.97,-4.03,-0.16127704,0.06765568,0.0,0.0,0.42366084,0.0
1712,5,white,Black,-4.029999999999999,-1.02,0.8043765,3.7415392,0.0,0.0,0.36338997,0.0
1713,6,black,Black,0.97,-4.03,-2.6454296,0.07246607,0.0,0.0,0.19031923,0.0
1714,6,black,Black,0.97,-4.03,-1.6573441,0.07666638,0.0,0.0,0.4735268,0.0
1715,6,black,Black,-0.030000000000000027,-4.03,-3.0386446,0.17904945,0.0,0.0,0.31576934,0.0
1716,6,black,Black,-0.030000000000000027,-4.03,-2.0993419,0.17419793,0.0,0.0,0.3145989,0.0
1717,6,black,Black,-0.030000000000000027,-4.03,1.0453243,0.0778467,0.0,0.0,-1.5436836,0.0
1718,6,black,Black,-0.030000000000000027,-4.03,-3.0087886,0.16162008,0.0,0.0,0.33747593,0.0
1719,6,black,Black,0.97,-4.03,-3.1233475,0.09658468,0.0,0.0,0.327588,0.0
1720,8,black,Black,-1.04,-4.04,1.1040376,0.82240784,0.0,0.0,0.80906135,0.0
1721,8,black,Black,-1.04,-4.04,0.6957159,0.8258902,0.0,0.0,0.70222664,0.0
1722,6,black,Black,-0.030000000000000027,-4.03,-3.5095575,0.12695853,0.0,0.0,0.92597085,0.0
1723,6,black,Black,0.97,-4.03,-3.2630656,0.12752989,0.0,0.0,0.35097775,0.0
1724,6,black,Black,-0.030000000000000027,-4.03,-0.757878,0.10790631,0.0,0.0,0.4785398,0.0
1725,6,black,Black,-0.030000000000000027,-4.03,-3.2033765,0.10130969,0.0,0.0,0.5249103,0.0
1726,6,black,Black,0.97,-4.03,-0.3671218,0.14934237,0.0,0.0,1.5571824,0.0
1727,6,black,Black,0.97,-4.03,-2.7453344,0.15880887,0.0,0.0,0.37785277,0.0
1728,6,black,Black,-0.030000000000000027,-4.03,-3.1893115,0.08645445,0.0,0.0,0.6068011,0.0
1729,8,black,Black,-0.040000000000000036,-4.04,0.52598333,0.10799275,0.0,0.0,0.86583495,0.0
1730,6,black,Black,-0.030000000000000027,-4.03,-3.3746867,0.081133,0.0,0.0,0.9976878,0.0
1731,6,black,Black,-0.030000000000000027,-4.03,-3.3288162,0.077698894,0.0,0.0,1.2018839,0.0
1732,6,black,Black,0.97,-4.03,-3.3137,0.1848792,0.0,0.0,1.1177355,0.0
1733,6,black,Black,-0.030000000000000027,-4.03,-3.7036228,0.07082841,0.0,0.0,0.38746563,0.0
1734,6,black,Black,0.97,-4.03,-3.41868,0.1911849,0.0,0.0,1.2034348,0.0
1735,8,black,Black,-1.04,-4.04,-0.22547373,0.672557,0.0,0.0,1.6558467,0.0
1736,6,black,Black,0.97,-4.03,-3.3747513,0.1990798,0.0,0.0,0.5179367,0.0
1737,6,black,Black,-0.030000000000000027,-4.03,-3.4088583,0.06312678,0.0,0.0,0.21971162,0.0
1738,6,black,Black,-0.030000000000000027,-4.03,-0.003219612,0.10701302,0.0,0.0,-1.3600521,0.0
1739,6,black,Black,0.97,-4.03,-2.9161274,0.20606829,0.0,0.0,0.37464032,0.0
1740,6,black,Black,-0.030000000000000027,-4.03,0.4861863,0.10870874,0.0,0.0,0.43213508,0.0
1741,6,black,Black,-0.030000000000000027,-4.03,-2.8383589,0.060542513,0.0,0.0,0.23746951,0.0
1742,6,black,Black,-0.030000000000000027,-4.03,-3.0301905,0.05885942,0.0,0.0,0.3885479,0.0
1743,6,black,Black,-0.030000000000000027,-4.03,-2.909795,0.059521705,0.0,0.0,0.50244826,0.0
1744,6,black,Black,0.97,-4.03,-3.6022215,0.21068847,0.0,0.0,1.0565077,0.0
1745,6,black,Black,-0.030000000000000027,-4.03,-1.0783386,0.05745916,0.0,0.0,1.5982629,0.0
1746,6,black,Black,0.97,-4.03,-3.4241889,0.21288174,0.0,0.0,0.4056994,0.0
1747,8,black,Black,-1.04,-4.04,1.0455773,0.6465408,0.0,0.0,1.0251087,0.0
1748,6,black,Black,-0.030000000000000027,-4.03,-0.6971881,0.05596808,0.0,0.0,1.571228,0.0
1749,6,black,Black,-0.030000000000000027,-4.03,-3.4619222,0.055580173,0.0,0.0,0.37144002,0.0
1750,6,black,Black,-0.030000000000000027,-4.03,-3.6858375,0.05388859,0.0,0.0,0.37073454,0.0
1751,6,black,Black,-0.030000000000000027,-4.03,-3.3907993,0.05117707,0.0,0.0,0.3017354,0.0
1752,6,black,Black,0.97,-4.03,-3.388758,0.2285682,0.0,0.0,0.32874665,0.0
1753,6,black,Black,0.97,-4.03,-3.3821113,0.2327583,0.0,0.0,0.4518579,0.0
1754,6,black,Black,-0.030000000000000027,-4.03,-3.5395763,0.050037626,0.0,0.0,0.5015378,0.0
1755,6,black,Black,-0.030000000000000027,-4.03,-3.2431452,0.049159307,0.0,0.0,0.37195954,0.0
1756,6,black,Black,0.97,-4.03,-2.7891922,0.23415518,0.0,0.0,0.2315418,0.0
1757,6,black,Black,-0.030000000000000027,-4.03,-2.504105,0.04674791,0.0,0.0,0.6429902,0.0
1758,6,black,Black,-1.03,-4.03,-1.3706859,0.29456112,0.0,0.0,0.58807814,0.0
1759,6,black,Black,-0.030000000000000027,-4.03,-3.9638915,0.04605201,0.0,0.0,0.33022642,0.0
1760,6,black,Black,0.97,-4.03,-1.3332236,0.23267055,0.0,0.0,1.4380556,0.0
1761,6,black,Black,0.97,-4.03,-3.6955535,0.23237598,0.0,0.0,1.1835192,0.0
1762,8,black,Black,-1.0399999999999998,-4.04,0.9445685,0.6542256,0.0,0.0,0.5658335,0.0
1763,6,black,Black,-0.030000000000000027,-4.03,1.9862139,0.102059685,0.0,0.0,-0.5266249,0.0
1764,6,black,Black,-0.030000000000000027,-4.03,-3.2011085,0.046326693,0.0,0.0,1.0636734,0.0
1765,6,black,Black,0.97,-4.03,-3.3040442,0.23885117,0.0,0.0,0.24112463,0.0
1766,6,black,Black,-1.03,-4.03,1.6612978,0.5457892,0.0,0.0,-0.5251294,0.0
1767,6,black,Black,-1.03,-4.03,1.2716019,0.55171025,0.0,0.0,-0.7960901,0.0
1768,6,black,Black,0.97,-4.03,-3.1124272,0.23970175,0.0,0.0,0.37094966,0.0
1769,6,black,Black,-0.030000000000000027,-4.03,-2.7112,0.044702094,0.0,0.0,1.0877517,0.0
1770,6,black,Black,-0.030000000000000027,-4.03,-3.4530528,0.043654982,0.0,0.0,0.38328806,0.0
1771,6,black,Black,0.97,-4.03,-3.4647803,0.24392378,0.0,0.0,0.50775534,0.0
1772,6,black,Black,-0.030000000000000027,-4.03,1.5447145,0.09528025,0.0,0.0,-0.68999267,0.0
1773,6,black,Black,-0.030000000000000027,-4.03,-3.5807486,0.042684514,0.0,0.0,0.49688545,0.0
1774,6,black,Black,-0.030000000000000027,-4.03,1.7407448,0.0934644,0.0,0.0,-0.552773,0.0
1775,6,black,Black,0.97,-4.03,-3.6189682,0.24731112,0.0,0.0,0.56748563,0.0
1776,8,black,Black,-1.04,-4.04,0.7838525,0.60490185,0.0,0.0,1.0102313,0.0
1777,6,black,Black,-0.030000000000000027,-4.03,-3.5868914,0.04106909,0.0,0.0,0.18455124,0.0
1778,6,black,Black,-0.030000000000000027,-4.03,-3.5706377,0.04098391,0.0,0.0,0.50484926,0.0
1779,6,black,Black,-0.030000000000000027,-4.03,-2.4586031,0.039724458,0.0,0.0,0.23449261,0.0
1780,6,black,Black,0.97,-4.03,-3.4626079,0.25149158,0.0,0.0,1.1102294,0.0
1781,6,black,Black,-0.030000000000000027,-4.03,-3.4818003,0.039434467,0.0,0.0,0.27757144,0.0
1782,6,black,Black,-0.030000000000000027,-4.03,-3.393138,0.03747545,0.0,0.0,0.27438402,0.0
1783,6,black,Black,-0.030000000000000027,-4.03,-3.362338,0.03842002,0.0,0.0,0.28294817,0.0
1784,8,black,Black,-0.040000000000000036,-4.04,1.4896983,0.09354997,0.0,0.0,1.0844622,0.0
1785,6,black,Black,-1.03,-4.03,1.8128868,0.5204981,0.0,0.0,-0.6290903,0.0
1786,8,black,Black,-1.0399999999999998,-4.04,1.4899344,0.6097968,0.0,0.0,0.49869543,0.0
1787,6,black,Black,0.97,-4.03,-2.9523158,0.2679701,0.0,0.0,0.25297642,0.0
1788,6,black,Black,0.97,-4.03,-3.8274982,0.26981393,0.0,0.0,0.34104577,0.0
1789,6,black,Black,0.97,-4.03,-3.8320768,0.270353,0.0,0.0,0.43324867,0.0
1790,6,black,Black,0.97,-4.03,-2.7218013,0.27061394,0.0,0.0,0.46742582,0.0
1791,6,black,Black,0.97,-4.03,-3.159228,0.26977324,0.0,0.0,0.20874055,0.0
1792,6,black,Black,-0.030000000000000027,-4.03,1.5806804,0.07918226,0.0,0.0,-0.72260624,0.0
1793,6,black,Black,-0.030000000000000027,-4.03,-3.4020085,0.036441565,0.0,0.0,0.5700533,0.0
1794,6,black,Black,-0.030000000000000027,-4.03,-3.766625,0.036858827,0.0,0.0,0.5785554,0.0
1795,6,black,Black,0.97,-4.03,-3.463842,0.2569892,0.0,0.0,0.56891567,0.0
1796,6,black,Black,0.97,-4.03,-3.336386,0.25317478,0.0,0.0,1.0915068,0.0
1797,8,black,Black,-0.040000000000000036,-4.04,0.17937706,0.0698193,0.0,0.0,0.7546139,0.0
1798,6,black,Black,0.97,-4.03,-2.849124,0.24346162,0.0,0.0,0.9478399,0.0
1799,6,black,Black,-0.030000000000000027,-4.03,1.9741905,0.06305322,0.0,0.0,-0.75824314,0.0
1800,6,black,Black,0.97,-4.03,-3.2288942,0.23852533,0.0,0.0,0.363098,0.0
1801,6,black,Black,-1.03,-4.03,2.0736525,0.5730945,0.0,0.0,-0.6631813,0.0
1802,6,black,Black,-0.030000000000000027,-4.03,-2.6789217,0.052804828,0.0,0.0,0.20067246,0.0
1803,6,black,Black,0.97,-4.03,-3.1553454,0.22102602,0.0,0.0,1.0633292,0.0
1804,6,black,Black,-0.030000000000000027,-4.03,0.7319276,0.05274546,0.0,0.0,0.5013447,0.0
1805,6,black,Black,-0.030000000000000027,-4.03,1.4846609,0.050530303,0.0,0.0,-0.6654332,0.0
1806,6,black,Black,-0.030000000000000027,-4.03,-0.34431776,0.08309849,0.0,0.0,-0.90064096,0.0
1807,6,black,Black,0.97,-4.03,-3.4172494,0.20715678,0.0,0.0,0.4307289,0.0
1808,6,black,Black,-0.030000000000000027,-4.03,-3.3759987,0.07392455,0.0,0.0,0.9656144,0.0
1809,6,black,Black,-0.030000000000000027,-4.03,-3.7472641,0.07535562,0.0,0.0,0.54981166,0.0
1810,6,black,Black,-0.030000000000000027,-4.03,1.8780565,0.04023378,0.0,0.0,-0.6933603,0.0
1811,6,black,Black,-0.030000000000000027,-4.03,2.366609,0.03895949,0.0,0.0,-0.3662192,0.0
1812,6,black,Black,-0.030000000000000027,-4.03,0.90711266,0.046263307,0.0,0.0,-0.8953362,0.0
1813,6,black,Black,-0.030000000000000027,-4.03,-3.3934786,0.08930787,0.0,0.0,0.95332766,0.0
1814,6,black,Black,0.97,-4.03,-3.3245544,0.18669082,0.0,0.0,0.4145627,0.0
1815,5,white,Black,-4.03,-1.02,2.2307858,3.1631134,0.0,0.0,-0.69196206,0.0
1816,6,black,Black,-1.03,-4.03,2.5433612,0.68197393,0.0,0.0,-0.7389783,0.0
1817,6,black,Black,-0.030000000000000027,-4.03,1.5255712,0.034953576,0.0,0.0,-0.73814505,0.0
1818,6,black,Black,-0.030000000000000027,-4.03,0.7979116,0.03570788,0.0,0.0,0.39446983,0.0
1819,6,black,Black,-0.030000000000000027,-4.03,1.4675826,0.037220117,0.0,0.0,-0.7362817,0.0
1820,6,black,Black,0.97,-4.03,-3.372583,0.20952499,0.0,0.0,1.0270282,0.0
1821,6,black,Black,-1.03,-4.03,3.7631192,0.60135704,0.0,0.0,-0.3789412,0.0
1822,6,black,Black,-0.030000000000000027,-4.03,1.1817766,0.060850937,0.0,0.0,0.4536132,0.0
1823,6,black,Black,-1.03,-4.03,2.2167966,0.58003724,0.0,0.0,-0.7416081,0.0
1824,6,black,Black,-0.030000000000000027,-4.03,3.194596,0.09348398,0.0,0.0,-0.49750313,0.0
1825,6,black,Black,-1.03,-4.03,0.85060716,0.32706392,0.0,0.0,-0.9885516,0.0
1826,6,black,Black,-0.030000000000000027,-4.03,1.5555197,0.10484195,0.0,0.0,-0.4739367,0.0
1827,6,black,Black,-1.03,-4.03,2.0907607,0.3153524,0.0,0.0,-0.46360788,0.0
1828,6,black,Black,-0.030000000000000027,-4.03,1.2827643,0.112237096,0.0,0.0,-0.43546438,0.0
1829,6,black,Black,-0.030000000000000027,-4.03,-3.5056632,0.044590294,0.0,0.0,0.3576479,0.0
1830,6,black,Black,-0.030000000000000027,-4.03,-2.8447683,0.046088535,0.0,0.0,0.9189387,0.0
1831,6,black,Black,-0.030000000000000027,-4.03,-3.8470697,0.041123677,0.0,0.0,0.36214113,0.0
1832,6,black,Black,-0.030000000000000027,-4.03,1.8993185,0.12838958,0.0,0.0,-0.9367299,0.0
1833,6,black,Black,-1.03,-4.03,2.6767905,0.28455785,0.0,0.0,-0.49124455,0.0
1834,6,black,Black,0.97,-4.03,-3.8868504,0.27164164,0.0,0.0,0.5111715,0.0
1835,6,black,Black,-0.030000000000000027,-4.03,0.69342184,0.060725566,0.0,0.0,0.4041648,0.0
1836,6,black,Black,0.97,-4.03,-0.66110486,0.2742597,0.0,0.0,1.4987822,0.0
1837,6,black,Black,-0.030000000000000027,-4.03,2.7079601,0.061754465,0.0,0.0,-0.32904544,0.0
1838,6,black,Black,0.97,-4.03,-2.617212,0.27202252,0.0,0.0,0.86335343,0.0
1839,6,black,Black,-0.030000000000000027,-4.03,-2.8802884,0.038625862,0.0,0.0,0.74617743,0.0
1840,6,black,Black,-1.03,-4.03,2.6701984,0.5052702,0.0,0.0,-0.8129454,0.0
1841,6,black,Black,-0.030000000000000027,-4.03,2.058812,0.11601772,0.0,0.0,-0.9566273,0.0
1842,6,black,Black,-0.030000000000000027,-4.03,2.67807,0.108913094,0.0,0.0,-0.500006,0.0
1843,6,black,Black,-0.030000000000000027,-4.03,-3.20329,0.04003109,0.0,0.0,0.3084402,0.0
1844,6,black,Black,-0.030000000000000027,-4.03,1.425343,0.061738614,0.0,0.0,0.26731363,0.0
1845,6,black,Black,-0.030000000000000027,-4.03,1.8898722,0.09404016,0.0,0.0,-1.0132337,0.0
1846,6,black,Black,-0.030000000000000027,-4.03,-3.8929062,0.04367785,0.0,0.0,0.34721756,0.0
1847,6,black,Black,-0.030000000000000027,-4.03,-2.8755653,0.044089172,0.0,0.0,0.17222197,0.0
1848,6,black,Black,-0.030000000000000027,-4.03,-3.2795703,0.043299437,0.0,0.0,0.3226695,0.0
1849,6,black,Black,-0.030000000000000027,-4.03,1.2818155,0.035434797,0.0,0.0,-0.64953536,0.0
1850,6,black,Black,-1.03,-4.03,3.1864593,0.53513294,0.0,0.0,-0.26730275,0.0
1851,6,black,Black,-0.030000000000000027,-4.03,2.5065317,0.065429576,0.0,0.0,-0.43722117,0.0
1852,6,black,Black,-0.030000000000000027,-4.03,2.2731454,0.031237831,0.0,0.0,-0.62237096,0.0
1853,6,black,Black,-1.03,-4.03,1.3733635,0.50607586,0.0,0.0,0.2906003,0.0
1854,6,black,Black,0.97,-4.03,-2.7366893,0.2679438,0.0,0.0,0.4956839,0.0
1855,6,black,Black,0.97,-4.03,-2.8360653,0.26885155,0.0,0.0,0.24317567,0.0
1856,6,black,Black,-0.030000000000000027,-4.03,-2.9338653,0.043360103,0.0,0.0,0.6103036,0.0
1857,6,black,Black,-0.030000000000000027,-4.03,1.6019356,0.02529631,0.0,0.0,-0.7080377,0.0
1858,6,black,Black,-0.030000000000000027,-4.03,1.0258735,0.045147393,0.0,0.0,-0.5289411,0.0
1859,6,black,Black,-0.030000000000000027,-4.03,2.6584694,0.039605092,0.0,0.0,-0.34493145,0.0
1860,6,black,Black,-0.030000000000000027,-4.03,-3.8017607,0.047549322,0.0,0.0,0.49020395,0.0
1861,6,black,Black,-0.030000000000000027,-4.03,0.9711044,0.019470343,0.0,0.0,-0.66316146,0.0
1862,6,black,Black,-0.030000000000000027,-4.03,-3.4409568,0.04864973,0.0,0.0,1.0931798,0.0
1863,6,black,Black,-1.03,-4.03,1.6339809,0.42278412,0.0,0.0,-0.8544955,0.0
1864,6,black,Black,-0.030000000000000027,-4.03,1.5877626,0.04213624,0.0,0.0,0.70807934,0.0
1865,6,black,Black,-0.030000000000000027,-4.03,2.1275687,0.017100481,0.0,0.0,-0.017107805,0.0
1866,6,black,Black,0.97,-4.03,-3.359889,0.27116087,0.0,0.0,0.3661212,0.0
1867,6,black,Black,-0.030000000000000027,-4.03,2.0393934,0.026050394,0.0,0.0,0.10376271,0.0
1868,6,black,Black,-0.030000000000000027,-4.03,-3.672265,0.04333066,0.0,0.0,0.5527258,0.0
1869,6,black,Black,-0.030000000000000027,-4.03,1.7524791,0.024842834,0.0,0.0,-0.32352886,0.0
1870,6,black,Black,0.97,-4.03,-3.4614308,0.27117884,0.0,0.0,0.4933659,0.0
1871,6,black,Black,0.97,-4.03,-3.3319697,0.2667832,0.0,0.0,0.38028923,0.0
1872,6,black,Black,-0.030000000000000027,-4.03,0.59739524,0.017067412,0.0,0.0,-0.46500072,0.0
1873,6,black,Black,-0.030000000000000027,-4.03,-3.2580788,0.050895926,0.0,0.0,0.59141725,0.0
1874,6,black,Black,-0.030000000000000027,-4.03,1.6149596,0.016217006,0.0,0.0,0.037000258,0.0
1875,6,black,Black,0.97,-4.03,-2.8823476,0.2434777,0.0,0.0,1.1079029,0.0
1876,6,black,Black,-1.03,-4.03,-2.4440947,0.3085486,0.0,0.0,0.92153424,0.0
1877,6,black,Black,-0.030000000000000027,-4.03,-3.5861082,0.06215011,0.0,0.0,0.38881397,0.0
1878,6,black,Black,-0.030000000000000027,-4.03,0.45592198,0.019324623,0.0,0.0,-0.641848,0.0
1879,6,black,Black,-0.030000000000000027,-4.03,-3.328183,0.05991522,0.0,0.0,0.3920269,0.0
1880,6,black,Black,-0.030000000000000027,-4.03,-3.5450974,0.05878958,0.0,0.0,0.82441664,0.0
1881,6,black,Black,0.97,-4.03,-3.1804132,0.24232996,0.0,0.0,1.2749581,0.0
1882,6,black,Black,-0.030000000000000027,-4.03,1.8652487,0.007013517,0.0,0.0,-0.44255042,0.0
1883,6,black,Black,-0.030000000000000027,-4.03,-4.131807,0.056466084,0.0,0.0,0.5405163,0.0
1884,6,black,Black,0.97,-4.03,-2.8839912,0.24732183,0.0,0.0,1.0702201,0.0
1885,6,black,Black,0.97,-4.03,-3.1611242,0.24963878,0.0,0.0,0.3546494,0.0
1886,6,black,Black,0.97,-4.03,0.613913,0.2312093,0.0,0.0,1.4810944,0.0
1887,6,black,Black,0.97,-4.03,-3.5793288,0.23108102,0.0,0.0,1.2998861,0.0
1888,6,black,Black,0.97,-4.03,-1.8884009,0.2183281,0.0,0.0,1.6903423,0.0
1889,6,black,Black,-0.030000000000000027,-4.03,-2.758322,0.07511421,0.0,0.0,0.3453389,0.0
1890,6,black,Black,0.97,-4.03,-3.9420507,0.20508738,0.0,0.0,0.40261674,0.0
1891,6,black,Black,0.97,-4.03,-3.2363176,0.1868019,0.0,0.0,0.6670051,0.0
1892,6,black,Black,0.97,-4.03,-2.9430113,0.16469735,0.0,0.0,0.6548559,0.0
1893,6,black,Black,0.97,-4.03,-3.1840029,0.13886873,0.0,0.0,0.80937195,0.0
1894,6,black,Black,-0.030000000000000027,-4.03,-3.1368878,0.16542344,0.0,0.0,1.0702049,0.0
1895,6,black,Black,-0.030000000000000027,-4.03,-3.662512,0.1947679,0.0,0.0,0.4613997,0.0
1896,6,black,Black,-1.03,-4.03,-0.45059907,0.9687452,0.0,0.0,-0.47159252,0.0
1897,6,black,Black,-0.030000000000000027,-4.03,-3.5528443,0.1799633,0.0,0.0,0.47845292,0.0
1898,6,black,Black,-0.030000000000000027,-4.03,-0.052560285,0.091361515,0.0,0.0,-0.7227585,0.0
1899,6,black,Black,-1.03,-4.03,0.8017786,0.68615776,0.0,0.0,0.6069184,0.0
1900,6,black,Black,-0.030000000000000027,-4.03,-3.707736,0.107863344,0.0,0.0,0.48812118,0.0
1901,6,black,Black,0.97,-4.03,-1.8147374,0.17489296,0.0,0.0,1.7062883,0.0
1902,6,black,Black,-0.030000000000000027,-4.03,1.2313813,0.03390978,0.0,0.0,-0.011427085,0.0
1903,6,black,Black,0.97,-4.03,-2.0839767,0.2137369,0.0,0.0,0.38041368,0.0
1904,6,black,Black,-1.03,-4.03,0.4109023,0.62415403,0.0,0.0,-0.47167626,0.0
1905,6,black,Black,0.97,-4.03,-3.5066078,0.23276918,0.0,0.0,0.2885817,0.0
1906,6,black,Black,-0.030000000000000027,-4.03,-3.6231148,0.053426057,0.0,0.0,0.28310856,0.0
1907,6,black,Black,-0.030000000000000027,-4.03,1.0177201,0.068521954,0.0,0.0,0.6832843,0.0
1908,6,black,Black,-0.030000000000000027,-4.03,1.1595951,0.032837678,0.0,0.0,-0.5066405,0.0
1909,6,black,Black,-0.030000000000000027,-4.03,-3.8375037,0.04442352,0.0,0.0,0.45923758,0.0
1910,6,black,Black,-0.030000000000000027,-4.03,1.6878971,0.03502726,0.0,0.0,-0.5204883,0.0
1911,6,black,Black,-0.030000000000000027,-4.03,2.2743776,0.035341863,0.0,0.0,-0.38380846,0.0
1912,6,black,Black,0.97,-4.03,-4.260188,0.27686077,0.0,0.0,0.39889812,0.0
1913,6,black,Black,1.17,-4.03,-1.8516523,0.3856572,0.0,0.0,1.0319675,0.0
1914,6,black,Black,-0.030000000000000027,-4.03,-3.0222929,0.039741978,0.0,0.0,0.5793589,0.0
1915,6,black,Black,0.97,-4.03,-3.9272656,0.27260295,0.0,0.0,0.34434542,0.0
1916,6,black,Black,0.97,-4.03,-2.3018084,0.2688975,0.0,0.0,0.20925903,0.0
1917,6,black,Black,-1.03,-4.03,0.6564421,0.5404164,0.0,0.0,-0.5237933,0.0
1918,6,black,Black,-0.030000000000000027,-4.03,-3.5924733,0.044793036,0.0,0.0,0.18281572,0.0
1919,6,black,Black,0.97,-4.03,-1.4691734,0.25276735,0.0,0.0,1.5942469,0.0
1920,6,black,Black,-0.030000000000000027,-4.03,1.0020303,0.035454217,0.0,0.0,-0.52032274,0.0
1921,6,black,Black,0.97,-4.03,-3.1914957,0.2498107,0.0,0.0,0.5552116,0.0
1922,10,black,Black,-0.050000000000000044,-2.85,-0.9505583,0.084065154,0.0,0.0,0.10251947,0.0
1923,6,black,Black,-0.030000000000000027,-4.03,1.0786895,0.034402635,0.0,0.0,-0.8243138,0.0
1924,6,black,Black,-0.030000000000000027,-4.03,-3.2478473,0.05405569,0.0,0.0,0.338631,0.0
1925,6,black,Black,-0.030000000000000027,-4.03,1.1341158,0.03320625,0.0,0.0,-0.8320689,0.0
1926,6,black,Black,-1.03,-4.03,-0.32889238,0.36822557,0.0,0.0,-0.7581525,0.0
1927,6,black,Black,-0.030000000000000027,-4.03,-3.1578202,0.060488913,0.0,0.0,1.1789949,0.0
1928,6,black,Black,-0.030000000000000027,-4.03,-3.071321,0.05764869,0.0,0.0,0.6887911,0.0
1929,6,black,Black,-0.030000000000000027,-4.03,-3.2986882,0.05609329,0.0,0.0,0.6774971,0.0
1930,6,black,Black,-0.030000000000000027,-4.03,-3.391534,0.052876886,0.0,0.0,0.73940223,0.0
1931,8,black,Black,-0.040000000000000036,-4.04,0.47432154,0.079718255,0.0,0.0,1.1369393,0.0
1932,8,black,Black,-0.040000000000000036,-4.04,-0.30763975,0.05473883,0.0,0.0,0.6077597,0.0
1933,6,black,Black,0.97,-4.03,-2.4781458,0.25315818,0.0,0.0,0.5183618,0.0
1934,6,black,Black,0.97,-4.03,-2.6499262,0.2527128,0.0,0.0,0.98546153,0.0
1935,8,black,Black,-0.040000000000000036,-4.04,0.5356135,0.07463589,0.0,0.0,1.0941942,0.0
1936,6,black,Black,0.97,-4.03,-2.914118,0.2547803,0.0,0.0,0.4451281,0.0
1937,6,black,Black,-0.030000000000000027,-4.03,1.6023706,0.036587473,0.0,0.0,-0.930696,0.0
1938,6,black,Black,-0.030000000000000027,-4.03,-3.385358,0.049604397,0.0,0.0,0.713095,0.0
1939,6,black,Black,-0.030000000000000027,-4.03,1.997715,0.0357623,0.0,0.0,-0.05765112,0.0
1940,6,black,Black,-0.030000000000000027,-4.03,1.4691795,0.03498425,0.0,0.0,-0.057859343,0.0
1941,6,black,Black,-1.03,-4.03,2.166173,0.55028635,0.0,0.0,-0.55605763,0.0
1942,6,black,Black,-0.030000000000000027,-4.03,-0.42842305,0.033606235,0.0,0.0,-0.5514025,0.0
1943,6,black,Black,-1.03,-4.03,1.3864266,0.27960038,0.0,0.0,-0.8458826,0.0
1944,6,black,Black,0.97,-4.03,-3.3310559,0.25111112,0.0,0.0,0.66072685,0.0
1945,6,black,Black,-0.030000000000000027,-4.03,-3.3148596,0.050507467,0.0,0.0,0.56005067,0.0
1946,6,black,Black,-0.030000000000000027,-4.03,2.203543,0.050977677,0.0,0.0,-0.70898396,0.0
1947,5,white,Black,-4.03,-1.02,0.4979928,2.9020016,0.0,0.0,-2.1968744,0.0
1948,6,black,Black,-0.030000000000000027,-4.03,1.6651561,0.050667513,0.0,0.0,-1.1092576,0.0
1949,6,black,Black,0.97,-4.03,-3.1010332,0.25661948,0.0,0.0,0.5427343,0.0
1950,6,black,Black,-0.030000000000000027,-4.03,0.3087914,0.031485334,0.0,0.0,0.27832237,0.0
1951,6,black,Black,-0.030000000000000027,-4.03,2.7542014,0.04972199,0.0,0.0,-0.7466741,0.0
1952,6,black,Black,-0.030000000000000027,-4.03,-3.5961351,0.048692793,0.0,0.0,0.6026902,0.0
1953,5,white,Black,-4.03,-1.02,2.0314124,2.8877888,0.0,0.0,-0.92721915,0.0
1954,6,black,Black,-0.030000000000000027,-4.03,2.4874954,0.048494946,0.0,0.0,-0.7618182,0.0
1955,6,black,Black,-1.03,-4.03,2.4478462,0.5159433,0.0,0.0,-0.5554266,0.0
1956,6,black,Black,0.97,-4.03,-3.2253628,0.27026415,0.0,0.0,0.3177991,0.0
1957,6,black,Black,-1.03,-4.03,2.253389,0.49214026,0.0,0.0,-0.7616782,0.0
1958,6,black,Black,-0.030000000000000027,-4.03,-1.7088132,0.04119845,0.0,0.0,0.1226112,0.0
1959,6,black,Black,-0.030000000000000027,-4.03,-3.3721955,0.038826942,0.0,0.0,0.38319746,0.0
1960,6,black,Black,-1.03,-4.03,1.3125063,0.47780797,0.0,0.0,-1.1596888,0.0
1961,6,black,Black,-0.030000000000000027,-4.03,1.418425,0.052815985,0.0,0.0,-1.1601752,0.0
