Episode,Steps,Winner,Active_Side,Black_Reward,White_Reward,Actor_Loss_Black,Critic_Loss_Black,Actor_Loss_White,Critic_Loss_White,Entropy_Black,Entropy_White
2761,37,white,White,-65.25826,90.245026,0.0,0.0,-1.4846997,97.500885,0.0,5.1357217
2762,39,white,White,-65.34147,95.53091,0.0,0.0,-1.8370831,92.80279,0.0,6.452053
2763,25,white,White,-65.526146,94.981544,0.0,0.0,-2.076253,90.45591,0.0,6.9683304
2764,31,white,White,-65.666214,95.100235,0.0,0.0,-1.7747422,89.63403,0.0,6.6818905
2765,33,white,White,-65.66494,89.9748,0.0,0.0,-1.3090531,89.760056,0.0,5.8272038
2766,25,white,White,-65.58189,95.17159,0.0,0.0,-1.9154477,86.431145,0.0,6.996498
2767,8,black,White,100.074066,-65.36402,0.0,0.0,-1.6117752,53.415348,0.0,3.6632133
2768,43,white,White,-65.388725,95.43697,0.0,0.0,-1.4513769,83.25758,0.0,6.1636324
2769,42,black,White,94.411644,-64.26449,0.0,0.0,-1.5037656,58.36659,0.0,5.720191
2770,54,black,White,101.02142,-64.07275,0.0,0.0,-0.35179818,53.633774,0.0,4.538677
2771,26,black,White,95.025505,-64.691154,0.0,0.0,-0.9410802,57.991856,0.0,4.9094095
2772,14,black,White,100.17966,-64.909546,0.0,0.0,-1.1127689,54.72663,0.0,3.0773797
2773,34,black,White,89.61691,-64.78445,0.0,0.0,-1.713202,59.95088,0.0,4.8279896
2774,16,black,White,100.11422,-64.89521,0.0,0.0,-1.5747051,61.001083,0.0,4.8553915
2775,14,black,White,100.15038,-64.93483,0.0,0.0,-1.1546485,55.13065,0.0,4.017711
2776,22,black,White,89.785225,-64.91887,0.0,0.0,-2.2211292,60.320766,0.0,5.7910457
2777,35,white,White,-65.00074,90.30297,0.0,0.0,-1.6421974,88.567986,0.0,5.385047
2778,25,white,White,-65.457405,95.02994,0.0,0.0,-2.1220403,82.39945,0.0,7.1070876
2779,39,white,White,-65.24728,95.28689,0.0,0.0,-1.5875201,83.9266,0.0,6.479878
2780,16,black,White,94.92979,-65.0063,0.0,0.0,-1.6359036,53.047516,0.0,4.0907164
2781,33,white,White,-65.40093,95.25964,0.0,0.0,-1.7520286,82.46508,0.0,6.8862104
2782,23,white,White,-65.48039,90.28281,0.0,0.0,-1.2689425,86.1561,0.0,5.8871784
2783,26,black,White,100.36828,-64.82137,0.0,0.0,-1.1084663,47.77451,0.0,3.8069358
2784,27,white,White,-65.669876,95.04209,0.0,0.0,-2.069663,80.34106,0.0,7.266179
2785,23,white,White,-65.69133,90.29929,0.0,0.0,-2.0252676,94.305756,0.0,5.2265987
2786,31,white,White,-65.339226,95.022316,0.0,0.0,-2.2937284,81.08864,0.0,6.6145697
2787,25,white,White,-65.31749,95.11926,0.0,0.0,-2.3463082,79.23769,0.0,7.108191
2788,27,white,White,-65.40304,89.2697,0.0,0.0,-2.1870432,81.883385,0.0,6.1187496
2789,31,white,White,-65.41953,95.26723,0.0,0.0,-1.9059885,78.01369,0.0,6.898593
2790,37,white,White,-65.69992,95.47517,0.0,0.0,-2.3814535,75.99197,0.0,6.59512
2791,33,white,White,-65.23441,90.17046,0.0,0.0,-2.0506742,83.5825,0.0,5.070949
2792,27,white,White,-65.4079,89.81091,0.0,0.0,-2.699481,80.03741,0.0,5.6495852
2793,12,black,White,99.919044,-65.50371,0.0,0.0,-2.1055183,68.33923,0.0,4.2612395
2794,51,black,White,100.445724,-59.673237,0.0,0.0,-0.9456657,50.796112,0.0,4.036905
2795,35,white,White,-65.3426,95.39355,0.0,0.0,-2.531445,68.654236,0.0,6.349836
2796,31,white,White,-65.47949,90.40363,0.0,0.0,-1.1704644,69.15602,0.0,5.7561097
2797,22,black,White,89.47937,-64.74184,0.0,0.0,-2.4969375,74.02856,0.0,5.247374
2798,29,white,White,-60.41185,95.39231,0.0,0.0,-1.6647441,70.597275,0.0,5.4718094
2799,47,white,White,-65.44806,95.68657,0.0,0.0,-2.0171938,64.01558,0.0,5.964564
2800,6,black,White,100.12629,-65.08908,0.0,0.0,-2.686714,60.495987,0.0,2.4406242
2801,23,white,White,-65.289345,89.71112,0.0,0.0,-2.9321215,68.08929,0.0,5.8432956
2802,27,white,White,-65.70052,94.96695,0.0,0.0,-2.1875288,56.339645,0.0,7.0658755
2803,34,black,White,90.15518,-64.79557,0.0,0.0,-1.8044921,75.00582,0.0,4.396402
2804,26,black,White,89.81349,-64.846115,0.0,0.0,-2.161353,94.086296,0.0,6.6565704
2805,25,white,White,-65.241516,95.10831,0.0,0.0,-2.4584138,53.506714,0.0,7.0247083
2806,22,black,White,94.91006,-64.73729,0.0,0.0,-1.4754081,71.5916,0.0,3.3473952
2807,16,black,White,89.692085,-64.956894,0.0,0.0,-2.8399515,81.25577,0.0,5.048537
2808,25,white,White,-65.21984,95.10608,0.0,0.0,-2.4427123,51.46268,0.0,7.112915
2809,29,white,White,-65.25341,89.876595,0.0,0.0,-1.9900292,58.84955,0.0,5.9755516
2810,24,black,White,99.87863,-65.027405,0.0,0.0,-1.6126621,83.92499,0.0,4.1874237
2811,25,white,White,-65.73296,90.08383,0.0,0.0,-1.5945034,48.143875,0.0,6.7414956
2812,25,white,White,-65.73934,90.33337,0.0,0.0,-1.7174852,50.725494,0.0,6.5742564
2813,16,black,White,94.90725,-65.06002,0.0,0.0,-1.8610599,84.585266,0.0,4.505612
2814,37,white,White,-65.622856,95.45554,0.0,0.0,-2.6411388,44.721207,0.0,6.869375
2815,30,black,White,95.248055,-64.89502,0.0,0.0,-1.7567695,81.306984,0.0,3.5509226
2816,31,white,White,-65.412094,95.03989,0.0,0.0,-2.7246819,46.14642,0.0,6.54925
2817,23,white,White,-65.7839,90.44865,0.0,0.0,-1.7280111,50.142235,0.0,5.81745
2818,27,white,White,-65.39255,95.212135,0.0,0.0,-2.101191,41.058575,0.0,7.2016625
2819,25,white,White,-65.24396,95.08811,0.0,0.0,-2.5108366,40.511097,0.0,7.1861877
2820,27,white,White,-65.535324,89.90512,0.0,0.0,-2.322309,36.613018,0.0,6.828229
2821,10,black,White,99.96198,-59.79556,0.0,0.0,-1.9180803,76.99092,0.0,3.394987
2822,18,black,White,99.96216,-65.06611,0.0,0.0,-1.5750258,92.949455,0.0,4.328644
2823,10,black,White,100.02293,-65.21069,0.0,0.0,-2.4868164,94.794235,0.0,3.6325066
2824,31,white,White,-65.386246,95.31434,0.0,0.0,-2.4928105,35.08496,0.0,6.778186
2825,39,white,White,-65.31053,95.122734,0.0,0.0,-1.7662357,38.284615,0.0,6.6414857
2826,31,white,White,-65.270966,89.99226,0.0,0.0,-2.7899563,41.639927,0.0,5.4330554
2827,43,white,White,-65.55736,90.11653,0.0,0.0,-2.0592084,37.031506,0.0,5.802207
2828,29,white,White,-65.77869,90.1406,0.0,0.0,-2.0340793,29.469334,0.0,6.8198557
2829,29,white,White,-65.58682,89.92617,0.0,0.0,-2.3121462,32.28055,0.0,5.773971
2830,27,white,White,-65.68232,95.25712,0.0,0.0,-2.3679729,20.252298,0.0,7.2032375
2831,30,black,White,89.682785,-65.01283,0.0,0.0,-2.1675634,111.91657,0.0,5.769925
2832,29,white,White,-65.34379,89.929695,0.0,0.0,-2.9644299,28.038303,0.0,5.7961893
2833,25,white,White,-65.25107,95.0543,0.0,0.0,-2.7549095,14.127973,0.0,7.343039
2834,31,white,White,-65.09679,89.94661,0.0,0.0,-2.6129274,28.941383,0.0,4.9650235
2835,25,white,White,-65.80403,89.99884,0.0,0.0,-2.3052816,11.04441,0.0,7.1544814
2836,18,black,White,89.394485,-64.81238,0.0,0.0,-1.7893693,125.05995,0.0,4.909492
2837,31,white,White,-65.45483,89.91045,0.0,0.0,-2.6140692,13.752065,0.0,5.8933687
2838,33,white,White,-65.39243,90.06305,0.0,0.0,-2.558559,13.961819,0.0,5.782078
2839,27,white,White,-65.62448,89.776344,0.0,0.0,-2.6383152,9.857006,0.0,7.043624
2840,25,white,White,-65.58591,95.05147,0.0,0.0,-3.0292916,12.527514,0.0,7.4633927
2841,25,white,White,-65.288414,95.17831,0.0,0.0,-2.6997683,13.142331,0.0,7.2970414
2842,30,black,White,89.33822,-64.95145,0.0,0.0,-2.7321901,130.0396,0.0,4.122594
2843,42,black,White,89.33783,-64.63021,0.0,0.0,-1.8841631,129.44229,0.0,5.2550592
2844,35,white,White,-65.582375,94.998055,0.0,0.0,-1.9356483,13.782234,0.0,6.716932
2845,29,white,White,-65.26005,90.39092,0.0,0.0,-2.448584,16.587484,0.0,7.198149
2846,27,white,White,-65.33546,95.06141,0.0,0.0,-2.5865173,11.780058,0.0,7.457246
2847,12,black,White,99.97475,-64.673355,0.0,0.0,-2.698542,130.4207,0.0,4.3876414
2848,35,white,White,-65.35702,95.46866,0.0,0.0,-2.2393444,11.365639,0.0,6.6604214
2849,25,white,White,-65.28728,95.178246,0.0,0.0,-2.8492231,9.5041685,0.0,7.3541474
2850,6,black,White,100.01335,-65.12749,0.0,0.0,-2.1634033,123.599815,0.0,3.4624796
2851,25,white,White,-65.565704,95.08055,0.0,0.0,-2.8164291,6.8831334,0.0,7.3667502
2852,27,white,White,-65.62072,95.127914,0.0,0.0,-2.9171011,5.7953815,0.0,7.649171
2853,8,black,White,100.02052,-65.2172,0.0,0.0,-2.3029668,118.11868,0.0,3.1080112
2854,24,black,White,94.73127,-64.81136,0.0,0.0,-1.3869232,125.54351,0.0,5.98015
2855,25,white,White,-65.31099,95.04712,0.0,0.0,-3.0289094,10.485469,0.0,7.4229074
2856,27,white,White,-65.51862,89.76829,0.0,0.0,-2.9711938,18.149168,0.0,6.4187393
2857,25,white,White,-65.49754,95.03256,0.0,0.0,-3.0652266,13.441592,0.0,7.3747993
2858,27,white,White,-65.33654,95.15462,0.0,0.0,-2.2986124,12.699958,0.0,7.610008
2859,27,white,White,-65.43409,95.23184,0.0,0.0,-2.6742964,12.264744,0.0,7.4991837
2860,37,white,White,-65.45688,95.424965,0.0,0.0,-1.878897,14.808066,0.0,7.2652307
2861,25,white,White,-65.75717,89.93563,0.0,0.0,-2.538853,10.866538,0.0,7.170916
2862,24,black,White,89.74721,-64.72462,0.0,0.0,-2.6304567,123.32423,0.0,5.741186
2863,25,white,White,-65.228775,95.05049,0.0,0.0,-2.4779897,9.450745,0.0,7.5000987
2864,31,white,White,-65.77866,95.22295,0.0,0.0,-2.4243956,9.669687,0.0,7.021155
2865,25,white,White,-65.27559,94.98515,0.0,0.0,-3.045496,6.5746303,0.0,7.460083
2866,27,white,White,-65.212234,89.822136,0.0,0.0,-2.0163078,16.885817,0.0,5.9918284
2867,14,black,White,100.15587,-64.94102,0.0,0.0,-1.8749552,125.995255,0.0,4.764469
2868,27,white,White,-65.53617,94.97052,0.0,0.0,-3.0430787,5.0557942,0.0,7.4816003
2869,25,white,White,-65.246735,95.07606,0.0,0.0,-3.2169654,5.298613,0.0,7.4614778
2870,8,black,White,99.97343,-65.11848,0.0,0.0,-2.6002045,128.11198,0.0,2.9981666
2871,25,white,White,-65.26807,95.18815,0.0,0.0,-2.9649506,5.2760158,0.0,7.5781026
2872,25,white,White,-65.263626,94.97496,0.0,0.0,-3.0890718,5.0950456,0.0,7.548146
2873,27,white,White,-65.45691,95.11407,0.0,0.0,-3.0103061,4.6954417,0.0,7.4847307
2874,27,white,White,-65.51866,95.012665,0.0,0.0,-1.213457,3.2857552,0.0,7.8553095
2875,23,white,White,-65.34024,89.901184,0.0,0.0,-2.9902515,11.75407,0.0,6.185808
2876,25,white,White,-65.17845,89.657005,0.0,0.0,-2.215422,18.140947,0.0,5.918609
2877,31,white,White,-65.69228,95.25709,0.0,0.0,-1.903494,5.3029885,0.0,7.141533
2878,27,white,White,-65.62341,95.20679,0.0,0.0,-2.4049072,3.284033,0.0,7.7407565
2879,26,black,White,89.34261,-64.99712,0.0,0.0,-2.8695786,144.6045,0.0,7.5128055
2880,27,white,White,-65.644905,95.21013,0.0,0.0,-2.9487972,3.01117,0.0,7.6786704
2881,25,white,White,-65.58561,94.91014,0.0,0.0,-3.0817919,3.1257346,0.0,7.518875
2882,23,white,White,-65.262,89.744225,0.0,0.0,-2.6871338,10.031467,0.0,6.2311535
2883,25,white,White,-65.33888,94.98618,0.0,0.0,-2.692113,3.1685297,0.0,7.4687285
2884,6,black,White,100.02612,-65.296,0.0,0.0,-2.851716,131.56004,0.0,3.1709173
2885,27,white,White,-65.383804,95.09416,0.0,0.0,-2.9943302,3.9534075,0.0,7.6148677
2886,27,white,White,-65.58382,95.185844,0.0,0.0,-2.1616027,3.4114752,0.0,7.80713
2887,14,black,White,94.7447,-65.04093,0.0,0.0,-3.324653,145.11594,0.0,6.2692947
2888,31,white,White,-65.285034,95.254456,0.0,0.0,-2.249752,3.6315873,0.0,7.414841
2889,31,white,White,-65.42,95.12281,0.0,0.0,-2.2118914,3.61972,0.0,7.358095
2890,25,white,White,-65.50858,95.37976,0.0,0.0,-2.6553147,2.5619497,0.0,7.6186523
2891,25,white,White,-65.27455,95.04188,0.0,0.0,-2.967143,2.384156,0.0,7.4540715
2892,27,white,White,-65.38752,95.14997,0.0,0.0,-2.441265,2.793818,0.0,7.3740945
2893,25,white,White,-65.29909,95.12121,0.0,0.0,-3.2833943,2.3705852,0.0,7.6426377
2894,25,white,White,-65.27064,95.16867,0.0,0.0,-2.9128902,2.2167935,0.0,7.7340417
2895,25,white,White,-65.29575,95.064606,0.0,0.0,-3.0103884,2.198719,0.0,7.573362
2896,27,white,White,-65.28351,89.883484,0.0,0.0,-1.4602909,14.683583,0.0,6.043808
2897,25,white,White,-65.58395,95.08417,0.0,0.0,-2.931097,2.0538218,0.0,7.586857
2898,25,white,White,-65.50273,90.107506,0.0,0.0,-3.4375403,4.9176974,0.0,7.798734
2899,25,white,White,-65.48944,95.0556,0.0,0.0,-3.2070992,2.0078027,0.0,7.6195817
2900,25,white,White,-65.28198,95.17796,0.0,0.0,-2.9658384,1.9647622,0.0,7.6308713
2901,25,white,White,-65.52642,94.92022,0.0,0.0,-3.2263105,1.7775656,0.0,7.501345
2902,27,white,White,-65.85991,90.18014,0.0,0.0,-1.3377968,5.79159,0.0,7.441416
2903,25,white,White,-65.269356,95.04851,0.0,0.0,-2.7538927,1.8458939,0.0,7.669441
2904,26,black,White,89.89047,-64.88385,0.0,0.0,-2.5454812,144.22261,0.0,7.3964047
2905,25,white,White,-65.365715,95.06784,0.0,0.0,-3.0499303,1.7536837,0.0,7.398396
2906,31,white,White,-65.4021,95.493515,0.0,0.0,-2.1682377,1.4759084,0.0,7.83681
2907,27,white,White,-65.35014,95.18328,0.0,0.0,-1.6919425,1.7281947,0.0,7.699058
2908,27,white,White,-65.37011,95.232254,0.0,0.0,-3.073484,1.2122619,0.0,7.658348
2909,29,white,White,-65.45601,89.81293,0.0,0.0,-1.3683987,5.983231,0.0,6.6974
2910,25,white,White,-65.28931,95.12591,0.0,0.0,-3.2118938,1.3667364,0.0,7.717668
2911,14,black,White,89.73763,-65.096924,0.0,0.0,-2.9761496,141.20808,0.0,5.1903424
2912,27,white,White,-65.76884,90.0262,0.0,0.0,-1.5468898,4.5977306,0.0,7.437467
2913,21,white,White,-65.61722,90.24106,0.0,0.0,-0.94093573,5.7546844,0.0,6.7354155
2914,25,white,White,-65.262474,95.08874,0.0,0.0,-3.0075781,1.4466909,0.0,7.6822705
2915,29,white,White,-65.28708,95.11726,0.0,0.0,-2.603602,1.8129858,0.0,7.3550525
2916,25,white,White,-65.28333,95.09938,0.0,0.0,-3.4250894,1.299949,0.0,7.6599236
2917,27,white,White,-65.82234,90.04282,0.0,0.0,-1.0737152,6.1822057,0.0,7.1950293
2918,27,white,White,-65.83194,89.82857,0.0,0.0,-1.6407852,4.078559,0.0,7.539334
2919,25,white,White,-65.325455,95.171616,0.0,0.0,-2.5598345,0.87479085,0.0,7.7576423
2920,29,white,White,-65.454155,89.8065,0.0,0.0,-0.82993,3.101385,0.0,6.6656613
2921,27,white,White,-65.83567,94.87861,0.0,0.0,-1.7957704,0.5970603,0.0,7.5535383
2922,31,white,White,-65.254425,95.2315,0.0,0.0,-2.3410888,0.6452695,0.0,7.482363
2923,10,black,White,99.97176,-65.17823,0.0,0.0,-1.655927,140.50093,0.0,4.193544
2924,25,white,White,-65.265594,95.08473,0.0,0.0,-2.5645368,0.49814668,0.0,7.655842
2925,32,black,White,89.63789,-64.9945,0.0,0.0,-2.361794,146.62254,0.0,6.6811714
2926,33,white,White,-65.64751,95.22435,0.0,0.0,-0.41249907,0.8855334,0.0,7.7601633
2927,10,black,White,99.90263,-65.10159,0.0,0.0,-2.8267078,147.78728,0.0,4.8937106
2928,27,white,White,-65.41886,95.09651,0.0,0.0,-1.4588073,0.35437557,0.0,7.610051
2929,27,white,White,-65.43575,94.957634,0.0,0.0,-0.9260444,0.6449328,0.0,7.653968
2930,31,white,White,-65.25769,95.24495,0.0,0.0,-1.8646929,1.3571601,0.0,7.4831614
2931,25,white,White,-65.34031,95.07123,0.0,0.0,-1.6998954,1.1319971,0.0,7.6855493
2932,25,white,White,-65.51106,94.81984,0.0,0.0,-1.8171322,0.5965514,0.0,7.782013
2933,27,white,White,-65.67981,95.16775,0.0,0.0,-1.5936888,0.66152924,0.0,7.849721
2934,31,white,White,-65.41598,95.21982,0.0,0.0,-0.38097158,0.7642213,0.0,7.4689136
2935,25,white,White,-65.50991,95.06944,0.0,0.0,-1.6240964,0.6271253,0.0,7.854035
2936,25,white,White,-65.56355,95.13094,0.0,0.0,-1.4937706,0.4364101,0.0,7.8499627
2937,27,white,White,-65.570145,94.99715,0.0,0.0,-0.47665715,0.35636395,0.0,7.856445
2938,31,white,White,-65.395615,95.11481,0.0,0.0,0.33824575,0.80539095,0.0,7.487619
2939,27,white,White,-65.31211,89.89207,0.0,0.0,-1.3642863,2.0487323,0.0,6.3997183
2940,25,white,White,-65.600525,94.909195,0.0,0.0,-0.80566674,1.4296631,0.0,7.764542
2941,25,white,White,-65.5968,95.05688,0.0,0.0,-1.0040585,1.8238105,0.0,7.7432785
2942,27,white,White,-65.173904,95.145546,0.0,0.0,-0.55446833,1.4418577,0.0,7.917165
2943,25,white,White,-65.54785,95.15241,0.0,0.0,-1.2187843,1.5925465,0.0,7.8057194
2944,27,white,White,-65.60567,95.14602,0.0,0.0,-0.6860686,0.65291154,0.0,7.96493
2945,25,white,White,-65.59723,95.20997,0.0,0.0,-1.8470603,0.2865902,0.0,7.804594
2946,27,white,White,-65.38541,94.93729,0.0,0.0,-0.44877172,0.91194177,0.0,7.8702755
2947,26,black,White,94.57336,-64.61134,0.0,0.0,-1.43977,145.48004,0.0,6.312652
2948,27,white,White,-65.45526,90.139275,0.0,0.0,-0.72986203,6.895438,0.0,7.9231896
2949,31,white,White,-65.28515,95.31915,0.0,0.0,-1.0091479,1.1080326,0.0,7.524923
2950,35,white,White,-65.37971,95.26464,0.0,0.0,1.2727971,1.5265054,0.0,7.005548
2951,10,black,White,100.01137,-64.97832,0.0,0.0,-0.6292227,147.19188,0.0,2.2416828
2952,25,white,White,-65.25516,89.90215,0.0,0.0,-0.10100496,1.9346685,0.0,5.751265
2953,33,white,White,-65.207375,95.09937,0.0,0.0,1.6399969,1.4419383,0.0,7.4020205
2954,25,white,White,-65.145836,89.817665,0.0,0.0,-0.16372737,16.796923,0.0,4.7444654
2955,25,white,White,-65.324844,95.15456,0.0,0.0,-2.1926198,3.259573,0.0,7.7954926
2956,35,white,White,-65.63693,95.45654,0.0,0.0,1.4212239,2.7582896,0.0,6.8588524
2957,31,white,White,-65.65729,95.32874,0.0,0.0,-0.39766172,2.6554592,0.0,7.1190653
2958,25,white,White,-65.54949,94.87064,0.0,0.0,-2.3258972,2.292536,0.0,7.860975
2959,35,white,White,-65.32194,95.43411,0.0,0.0,0.83561236,1.410812,0.0,6.6239586
2960,16,black,White,99.86734,-64.8986,0.0,0.0,-2.7823706,144.6279,0.0,4.4246087
2961,16,black,White,94.66688,-60.20597,0.0,0.0,-1.1868315,135.73297,0.0,4.5158224
2962,35,white,White,-65.38106,95.684044,0.0,0.0,-2.6477654,2.7502155,0.0,7.4553065
2963,37,white,White,-65.63902,95.53086,0.0,0.0,-0.5878314,1.0397578,0.0,6.8792543
2964,33,white,White,-65.75166,95.38525,0.0,0.0,-2.0456889,0.9211545,0.0,7.318018
2965,33,white,White,-65.54884,95.152794,0.0,0.0,-1.9187896,1.2557359,0.0,6.703109
2966,37,white,White,-65.23075,95.53689,0.0,0.0,-1.4734235,0.8317032,0.0,7.335367
2967,18,black,White,95.1193,-64.895454,0.0,0.0,-0.6787317,134.814,0.0,3.976428
2968,31,white,White,-65.34561,95.346825,0.0,0.0,-2.6074061,1.2031219,0.0,7.207163
2969,27,white,White,-65.341156,90.440636,0.0,0.0,-1.9098924,3.1436334,0.0,7.7997694
2970,41,white,White,-65.270294,90.73152,0.0,0.0,0.59694767,2.9140325,0.0,6.723349
2971,25,white,White,-65.30006,95.1437,0.0,0.0,-3.0014534,2.0757756,0.0,7.7634773
2972,27,white,White,-65.16777,89.82062,0.0,0.0,0.47557294,12.315424,0.0,5.601723
2973,27,white,White,-65.57478,94.98315,0.0,0.0,-2.8352962,1.8839428,0.0,7.8645115
2974,34,black,White,89.686134,-64.2124,0.0,0.0,-1.7454042,139.37463,0.0,5.9898996
2975,25,white,White,-65.3069,95.16418,0.0,0.0,-3.2303255,1.8488821,0.0,7.8843727
2976,31,white,White,-65.564865,90.427284,0.0,0.0,-1.9821701,3.9284587,0.0,8.014187
2977,12,black,White,100.09972,-65.07274,0.0,0.0,-1.1975179,143.03119,0.0,1.6865749
2978,37,white,White,-65.65014,95.45268,0.0,0.0,-2.9420428,1.160878,0.0,6.9505343
2979,29,white,White,-65.24165,95.1076,0.0,0.0,-2.2073996,2.146788,0.0,7.528168
2980,27,white,White,-65.08412,95.21992,0.0,0.0,-3.1402612,1.0725658,0.0,8.1128
2981,27,white,White,-65.42856,95.10779,0.0,0.0,-3.1138284,0.6696707,0.0,7.9743032
2982,27,white,White,-65.42815,90.50771,0.0,0.0,-0.81430453,10.262785,0.0,6.810918
2983,25,white,White,-65.56583,90.424545,0.0,0.0,-0.7966208,9.968343,0.0,6.6574407
2984,25,white,White,-65.508804,95.15724,0.0,0.0,-3.2590408,1.4477895,0.0,7.8362255
2985,27,white,White,-65.85235,90.007126,0.0,0.0,-1.7669947,5.2677026,0.0,7.6437063
2986,25,white,White,-65.3781,95.00431,0.0,0.0,-2.4301074,1.7487394,0.0,7.575962
2987,27,white,White,-65.612274,95.09125,0.0,0.0,-3.2025836,1.5685558,0.0,7.817085
2988,27,white,White,-65.37866,95.21655,0.0,0.0,-3.1293106,1.2731817,0.0,7.8753633
2989,31,white,White,-65.412384,95.24343,0.0,0.0,-2.401751,0.50822234,0.0,7.4939837
2990,25,white,White,-65.27754,95.05593,0.0,0.0,-2.825359,0.9441023,0.0,7.7957363
2991,25,white,White,-65.2639,95.23165,0.0,0.0,-3.043128,1.2499596,0.0,7.889256
2992,25,white,White,-65.27355,95.15848,0.0,0.0,-2.9532664,1.0145389,0.0,7.8213124
2993,22,black,White,89.50116,-64.93823,0.0,0.0,-1.1410915,141.47179,0.0,5.0051594
2994,10,black,White,99.94674,-65.17528,0.0,0.0,-2.606597,146.3909,0.0,4.0900564
2995,25,white,White,-65.52727,94.95709,0.0,0.0,-2.116294,0.43871966,0.0,7.806228
2996,27,white,White,-65.62697,95.05886,0.0,0.0,-1.2719762,0.2240983,0.0,7.924832
2997,27,white,White,-65.434204,95.1185,0.0,0.0,-1.7816112,0.37027895,0.0,7.8722486
2998,16,black,White,94.87393,-64.877525,0.0,0.0,-2.1428552,146.00201,0.0,5.610946
2999,31,white,White,-65.77455,90.19192,0.0,0.0,-0.46223992,3.7870913,0.0,7.5647054
3000,27,white,White,-65.341385,95.11178,0.0,0.0,-1.0723784,0.32363707,0.0,7.973851
3001,25,white,White,-65.26468,95.12789,0.0,0.0,-2.0772853,0.83241814,0.0,7.8409057
3002,25,white,White,-65.268166,95.09612,0.0,0.0,-1.9011492,0.68302304,0.0,7.860025
3003,25,white,White,-65.72125,90.229416,0.0,0.0,-0.74999946,6.87396,0.0,6.7457905
3004,27,white,White,-65.58927,95.03151,0.0,0.0,-1.803117,0.38303375,0.0,7.8194146
3005,25,white,White,-65.23377,94.92802,0.0,0.0,-2.007835,0.51470494,0.0,7.7170663
3006,27,white,White,-65.38021,95.143265,0.0,0.0,-1.5725393,0.68517905,0.0,7.7167354
3007,27,white,White,-65.457085,95.160515,0.0,0.0,-0.67227876,0.24248841,0.0,7.775793
3008,27,white,White,-65.45631,95.07579,0.0,0.0,0.02252841,0.26529127,0.0,7.7664113
3009,12,black,White,94.76666,-65.3013,0.0,0.0,-1.9313011,144.75189,0.0,4.4456
3010,23,white,White,-65.60663,90.306854,0.0,0.0,-0.51235557,3.3092682,0.0,7.0340667
3011,25,white,White,-65.57374,94.80106,0.0,0.0,-0.21348989,1.3330961,0.0,7.7329316
3012,23,white,White,-65.63464,90.14932,0.0,0.0,-0.037092924,3.2371757,0.0,6.969717
3013,31,white,White,-65.31723,95.13625,0.0,0.0,-0.72450787,2.1237748,0.0,7.363133
3014,27,white,White,-65.441925,95.14522,0.0,0.0,-1.179476,1.6522475,0.0,7.7505236
3015,25,white,White,-65.28845,94.983864,0.0,0.0,-1.3933548,2.2075207,0.0,7.508241
3016,27,white,White,-65.37094,95.14373,0.0,0.0,-1.4535539,0.75813097,0.0,7.7144938
3017,25,white,White,-65.35318,95.05983,0.0,0.0,-2.382074,0.6731353,0.0,7.6230016
3018,25,white,White,-65.59205,95.0369,0.0,0.0,-2.5535693,0.6104679,0.0,7.6970077
3019,20,black,White,94.82661,-64.84204,0.0,0.0,-2.0621696,145.81339,0.0,6.46182
3020,25,white,White,-65.37585,94.809296,0.0,0.0,-2.440197,0.9421363,0.0,7.571257
3021,6,black,White,100.02612,-65.22022,0.0,0.0,-1.1002578,144.59618,0.0,3.0652287
3022,27,white,White,-65.58493,95.19564,0.0,0.0,-1.5493125,0.6696214,0.0,7.7505517
3023,27,white,White,-65.34116,95.20287,0.0,0.0,-2.3560264,0.75658286,0.0,7.615366
3024,25,white,White,-65.31369,94.95354,0.0,0.0,-1.8586829,0.37920973,0.0,7.568281
3025,23,white,White,-65.67934,90.21354,0.0,0.0,-0.15968287,2.690612,0.0,6.794245
3026,27,white,White,-65.824554,90.0591,0.0,0.0,-0.41691303,2.7289312,0.0,7.4767485
3027,29,white,White,-65.579124,90.47729,0.0,0.0,-0.5816371,4.984984,0.0,6.6095767
3028,27,white,White,-65.37535,95.04603,0.0,0.0,-1.9623892,1.8976135,0.0,7.5908046
3029,25,white,White,-65.841125,90.279335,0.0,0.0,-0.38134652,2.4487507,0.0,6.9738464
3030,27,white,White,-65.366516,95.09339,0.0,0.0,-2.6226845,2.4316695,0.0,7.459989
3031,21,white,White,-65.61018,90.08049,0.0,0.0,-0.6724202,2.414594,0.0,6.7824316
3032,25,white,White,-65.31413,95.00156,0.0,0.0,-2.8310862,2.627496,0.0,7.459461
3033,27,white,White,-65.3682,95.03274,0.0,0.0,-2.8662984,1.086951,0.0,7.4994516
3034,27,white,White,-65.363625,95.0819,0.0,0.0,-2.979877,0.85062754,0.0,7.633579
3035,27,white,White,-65.39884,95.010315,0.0,0.0,-2.9191988,1.1839511,0.0,7.4982405
3036,27,white,White,-65.36048,89.74027,0.0,0.0,-2.2603168,4.4469075,0.0,6.5051246
3037,27,white,White,-65.45609,95.04178,0.0,0.0,-3.013021,1.842355,0.0,7.626393
3038,29,white,White,-65.97016,90.092804,0.0,0.0,-1.5022243,6.279077,0.0,7.512156
3039,8,black,White,100.18247,-65.15042,0.0,0.0,-1.1649462,147.20265,0.0,3.3942733
